id	target_txt	prediction
1659  ch_ag_1047.wav	die finanzierung des angebotes erfolgt durch sponsoren und bannerwerbung	in der schweizerinnen und schwierigen auf die stadten
2317  ch_lu_2266.wav	du ruhst dich ausgerechnet jetzt aus obwohl wir gerade aufbrechen wollen	in der schweizerinnen und schweizerinnen und diesen ausgeschlagen
1969  ch_bs_2237.wav	coppola schaute sich noch andere unabhängige studios an	in der schweizerinnen unterstützungen und diesen antrag
1581  ch_ag_2217.wav	in einem vergleichsfliegen für die aeroflot schnitten beide typen gut ab	in der schweizerinnen und schweizerigen dass die geschäfte
107  ch_vs_1771.wav	er kann nichts dafür es ist ihm halt eben aus der hand geglitten	die schweizerinnen und schweizerischen geschäften
225  ch_vs_0709.wav	seine beute sind vor allem kleinere wasservögel wie enten	die schweizerinnen und schweizerinnen unterstützen
1241  ch_sg_1829.wav	von schneeregen spricht man wenn es gleichzeitig regnet und schneit	in der schweizerinnen und schweizerinnen unterstützen
1105  ch_zh_1040.wav	sie entspricht der anzahl der im computer erscheinenden laufwerke	in der schweizerinnen und schwierigen auf der schweizen
1872  ch_bs_0196.wav	wir helfen uns gegenseitig wir arbeiten in teams und wir sind flexibel	sie haben sich die schweizerinnen und schweizerischen
1987  ch_bs_2169.wav	zudem müsste das referenztarifsystem angepasst werden	in der schweizerinnen und schwierigen ausgeschliessen
591  ch_gr_1534.wav	das wiederum passte aber nicht so recht ins bild der neutralen schweiz	in der schweizerinnen und schweizerigen ausgeschlossen
760  ch_gr_1056.wav	ausserdem hatte die stadt die höchste arbeitslosenquote im ganzen land	in der schweizerischen sind dass die schweizerischen geschäft
2167  ch_lu_1147.wav	ein grosser teil darum von mittel und südeuropa sonniges und trockenes wetter	in der schweizerinnen und schweizerinnen unterstützen
1490  ch_sg_2100.wav	komplexe verpackungen werden immer schwieriger zum entsorgen	die grundsätzlich auch einen schweizerinnen und die gesetzen
1838  ch_bs_2378.wav	die junioren auf dem fussballplatz fielen dauernd hin	in der schweizerinnen unterstützung der schweizer
1755  ch_ag_1068.wav	die halbfinals wurden in hin und rückspiel das finale in einem spiel ausgetragen	in der schweizerinnen und schwierigen ausgeschlagen
1943  ch_bs_0801.wav	manche zahnärzte arbeiten grundsätzlich mit sterilem wasser	in der schweizerinnen unterstützung der schweizen
1487  ch_sg_0065.wav	seine reifen drehten durch er rutschte zur seite	die schweizerischen sind auch nicht mehr geschäft
586  ch_gr_1509.wav	wir sind die zukunft und wollen mitbestimmen sagt simon köstinger	auch diesem grundsätzlich dass dieser geschäft
1574  ch_ag_1285.wav	unterhaltung gibt's in mediatheken ebooks und webcommunitys	die grundsätzlich auch die grossen rationen unterstützen
1676  ch_ag_2562.wav	aber noch während ich schreite löst christiane sich in luft auf	in der schweizerischen dass die schweizerischen ausgesetzt
203  ch_vs_1827.wav	hochnebelfelder über dem flachland beidseits der alpen	in der schweizerinnen und schweizerinnen unterstützen
1205  ch_zh_2951.wav	das sturmtief führte auch zu mehreren schäden am höchstspannungsnetz	in der schweizerinnen und schwierigen ausgeschlossen
1214  ch_zh_2774.wav	aus ihrer sicht handelt es sich um eine inakzeptable schwächung des artenschutzes	die schweizerischen schweizerischen ausgeschliessen
2058  ch_lu_0662.wav	die grossmutter ass den kuchen und trank den wein und erholte sich wieder	in der schweizerinnen unterstützungen und die ausgesetzt
1227  ch_zh_2562.wav	aber noch während ich schreite löst christiane sich in luft auf	in der schweizerinnen und schwierigen ausgeschliessen
1735  ch_ag_1240.wav	wie verarbeiten syrische theaterschaffende den krieg in ihrer heimat	in der schweizerischen sind dass die schweizerischen
1308  ch_sg_2662.wav	sie erzwang ein lächeln und hatte mühe ruhig zu atmen	in der schweizerinnen und schwierigen ausgeschlossen
1007  ch_zh_0011.wav	sie baut ein nest legt eier und füttert ihre jungen mit pollen	in der schweizerinnen und schwierigen auf den anderen
2319  ch_lu_2500.wav	sie können ruhig rauchen ich rieche das gern meinte becker nachdenklich	in der schweizerinnen wird diesen antrag der kanton bern
1621  ch_ag_2407.wav	diese sind mit den schlagtönen e und g abgestimmt und werden von hand geläutet	in der schweizerinnen und schwierigen auf diesem gegen
1009  ch_zh_2174.wav	gegenüber kassensturz äussert sie sich aufgrund des laufenden verfahrens nicht	in der schweizerinnen und schweizerinnen unterstützen
340  ch_be_1779.wav	wir werden alle zusammen das laub gekehrt haben	die grundsätzlich nicht mehr
542  ch_be_1027.wav	die einrichtung eines nahverkehrs konnte keine rolle spielen	in der schweizerinnen unterstützungen dieser ausgesetzt
1509  ch_ag_0367.wav	für die herkunft der bezeichnung<<unk>>eisbein<<unk>>gibt es unterschiedliche erklärungen	die grundsätzlichen sind die schweizerinnen unterstützen
1277  ch_sg_2716.wav	der asphalt war hart und uneben	sie haben sich auch nicht mit der schweizer
1743  ch_ag_2239.wav	der nis puk schrie ihn laut an und schwor sich zu rächen	in der schweizerinnen und schweizerinnen unterstützen
109  ch_vs_0335.wav	sie werden traditionell am donnerstag vor aschermittwoch verspeist	in der schweizerinnen und schweizerinnen unterstützen
1172  ch_zh_3905.wav	oskar kalbfell war mit rosa kehrer verheiratet	in der schweizerischen sind die schweizerischen geschäft
1579  ch_ag_2571.wav	viermal massnehmen und reisen in die stadt wo mich jemand schubst und sticht	in der schweizerischen dass die schweizerischen geschäft
333  ch_be_0261.wav	ja im nachhinein müsste man sagen man hätte mehr aufklären können	in der schweizerinnen unterstützungen und schweizen
1178  ch_zh_0439.wav	das polnische wort bedeutet<<unk>>fetzen lumpen<<unk>>	diese motion bereits auf der schweiz
1395  ch_sg_1383.wav	der kalte krieg stand an der wende	in der schweizerinnen unterstützen
1011  ch_zh_0762.wav	für die entsorgung gibt es professionell geführte kompostieranlagen	in der schweizerischen sind dass die schweizerischen zurücken
1559  ch_ag_0986.wav	neben der personenbeförderung fand auch güterverkehr statt	in der schweizerinnen unterstützung der stadten
224  ch_vs_1370.wav	er will ungarn öffnen für geschäfte mit russland und china	in der schweizerinnen unterstützungen
2276  ch_lu_0249.wav	in den letztgenannten drei ländern ist die teilnahme der arbeitslosen allerdings freiwillig	in der schweizerinnen und die ausgesetzt werden
1822  ch_bs_0962.wav	ein jäger wollte das tier erschiessen aber er verfehlte den hirsch	in der schweizerinnen unterstützungen wird
794  ch_gr_0014.wav	sie stehen heute näher zum rathaus und dienen der offiziellen beflaggung	die schweizerinnen sind auch die schweizerischen
926  ch_zh_1053.wav	zentrifugiert und gefiltert erhält man den klaren apfelsaft	die grundsätzlich auch die schweizerinnen unterstützen
1572  ch_ag_1508.wav	mir war bewusst dass es nicht der ideale zeitpunkt ist für einen rücktritt	in der schweizerischen geschichten dass die geschäft
1799  ch_bs_0552.wav	freitagmitternacht läuft die eingabefrist für die kandidaten ab	in der schweizerinnen unterstützungen und die stadten
636  ch_gr_0006.wav	die dumme vulgäre komödie sei beschämend für alle beteiligten	in der grundsätzlich auch nicht einen anderen anderen
1768  ch_ag_0941.wav	die grössten städte englands sind london birmingham und manchester	in der schweizerinnen und schweizerinnen unterstützen
818  ch_gr_0376.wav	als jugendlicher wollte besson allerdings noch meeresbiologe werden	in der schweizerischen dass die schweizerischen ausgeschlagen
1075  ch_zh_0825.wav	ab eintausendneunhundertdreiundsechzig wurde die verwendung von radium verboten	in der schweizerinnen und schweizerinnen unterstützen
2098  ch_lu_0717.wav	er hat sich zu einem eindrücklichen urwald vor den toren der stadt zürich entwickelt	die grundsätzlich auch einen schweizerinnen und die gesetzen
918  ch_zh_1709.wav	unter dem kleinen verchromten waschbecken in der ecke fand er alkohol	in der schweizerinnen und schweizerinnen und einen anderen
1132  ch_zh_0000.wav	derzeit ist er in parasite dem siegerfilm von cannes zu sehen	in der schweizerinnen und schweizerinnen und die gesetzen
1658  ch_ag_2228.wav	verwandlung das theater verwandelt sich in einen angenehmen garten	in der schweizerinnen und diesen antwortung der schweiz
851  ch_zh_2573.wav	du schubst und schubst und schubst jetzt schubsen wir zurück mehr nicht	die schweizerinnen sind die schweizerigen
2205  ch_lu_1797.wav	die verbleibenden zehn finsternisse verlaufen partiell mit abnehmender grösse	in der schweizerinnen und schweizerinnen und die gesetzen
202  ch_vs_2269.wav	er schüttete den eimer aus als würde er das schon seit jahren machen	die schweizerinnen und schweizerischen ausgeschlagen
1764  ch_ag_2005.wav	benjamin dubois ist der leiter der blockchainabteilung von nestlé	diese motion bereits auf den antworten auf diesem bereichen
839  ch_zh_1913.wav	mehr als ein drittel der schweizer bevölkerung leidet unter newsarmut	in der schweizerinnen und schwierigen auf diesem geschäfte
823  ch_zh_0827.wav	der typische masernhautausschlag folgt erst vier tage später	in der schweizerischen geschichten ausgeschlossen
1587  ch_ag_1913.wav	mehr als ein drittel der schweizer bevölkerung leidet unter newsarmut	in der schweizerischen sind dass die schweizerischen geschäft
692  ch_gr_0205.wav	die verwendeten systeme sind der sozialen software zuzurechnen	die schweizerischen sind dass die schweizerischen zurück
612  ch_gr_1642.wav	bei einem marathon führen bergabpassagen zum grössten muskelstress	in der schweizerischen sind dass die schweizerischen geschäft
1251  ch_sg_2298.wav	für das bügeln kommen handelsübliche bügeleisen zum einsatz	die schweizerinnen sind auch die schweizerischen
2061  ch_lu_1540.wav	einerseits ist es schwierig für eine bewegung sich längerfristig zu organisieren	die schweizerinnen unterstützung der schweizerischen
887  ch_zh_1319.wav	das königshaus hat jedoch bis heute grossen einfluss auch in der politik	auch die schweizerischen dass die schweizerischen
907  ch_zh_1655.wav	die usa sind beim acht zu null zu stark	sie haben sich auch nicht mehr
1017  ch_zh_0986.wav	neben der personenbeförderung fand auch güterverkehr statt	in der schweizerischen dass die geschichtlichen geschäft werden
792  ch_gr_0941.wav	die grössten städte englands sind london birmingham und manchester	das ist auch die schweizerischen ausgeschlossen
1497  ch_sg_1179.wav	auch über den britischen inseln dreizehn bis vierzehn grad	in der schweizerischen sind die schweizerischen geschäft
1330  ch_sg_1619.wav	im stream in der sport app sind sie ebenfalls live mit dabei	in der schweizerischen sind die schweizerischen
852  ch_zh_0402.wav	dazu werden spezielle farbraummetadaten übertragen	die grundsätzlich auch einen anderen anderen anderen
1046  ch_zh_3109.wav	die jeweils zwanzigminütigen folgen sind emotional und packend	sie haben diese antwortschaftlichen ausgesetzt werden
1006  ch_zh_3518.wav	aktuell beträgt der rückstand auf einen playoffplatz bereits vierzehn punkte	in der schweizerischen dass die ausgesetzt werden
2238  ch_lu_2503.wav	du rollst zwischen vielen anderen kugeln über eine glatte grüne matte	in der schweizerischen wird diesen antrag der stadten
1780  ch_bs_2033.wav	umgekehrt würden forschungsergebnisse nicht in der praxis ankommen	in der schweizerinnen und schwierigen auf diesem geschäft
875  ch_zh_3255.wav	es gibt studien dass einsamkeit die tödlichste krankheit sei	in der schweizerischung der schweizerischen geschäften
582  ch_gr_1521.wav	bei den prognosen blieben wir aber vorsichtig auch aus erfahrung	in der schweizerischen dass die schweizerischen
139  ch_vs_0724.wav	giraffen gibt es sogar noch deutlich weniger als elefanten	die schweizerinnen unterstützung der kantonen
25  ch_vs_1821.wav	regenwahrscheinlichkeit die regenwahrscheinlichkeit ist gering	die schweizerinnen und schweizerigen
800  ch_gr_1322.wav	dieser begriff stammt aus der ddr wo die medien gleichgeschaltet waren	in der schweizerischen sind auch einen schweizeren
904  ch_zh_0205.wav	die verwendeten systeme sind der sozialen software zuzurechnen	die schweizerischung der schweizerischen ausgesetzt werden
1776  ch_ag_0000.wav	derzeit ist er in parasite dem siegerfilm von cannes zu sehen	in der schweizerinnen und schweizerinnen unterstützen
1152  ch_zh_2831.wav	fast alle städte gemeinden und kreise in badenwürttemberg führen ein wappen	in der schweizerinnen und diesen ausgeschliessen
146  ch_vs_2325.wav	die bombe durchschlug die decke und explodierte im innenraum	in der schweizerinnen unterstützungen diesen ausgeschlagen
2099  ch_lu_2114.wav	einhundert millionen haben ein abo abgeschlossen der rest nimmt werbung in kauf	in der schweizerinnen und schweizerinnen und schweizer
572  ch_gr_2558.wav	er arbeitet schnell also wird er morgen bestimmt fertig sein	die schweizerinnen und schweizerinnen und schweizer
719  ch_gr_1335.wav	thailand ist bereits seit eintausendneunhundertzweiunddreissig keine absolute monarchie mehr	in der schweizerinnen und schweizerischen geschäften
1120  ch_zh_1134.wav	zudem gibt es dort auch noch mischungen mit cola oder zitronenlimonade	in der schweizerinnen unterstützen
1193  ch_zh_1531.wav	das habe auch mit der wichtigkeit der bilateralen beziehungen zu tun	in der schweizerinnen unterstützungen die antrag zurücken
2263  ch_lu_2106.wav	einfach so lasse sich das milliardenteure forschungszentrum zwar nicht umbauen	in der schweizerischen dass die ausgesetzt werden
631  ch_gr_0953.wav	der neptun ist der planet der am weitesten von der sonne entfernt ist	in der schweizerinnen und schwierigen ausgeschlossen
2264  ch_lu_0739.wav	zu unsicher war die schneesituation und kunstschnee keine option	sie haben sich die schweizerischen ausgeschlagen
170  ch_vs_2053.wav	denn ihre existenz ist von einer intakten umwelt abhängig	in der schweizerinnen und schweizerinnen und schweizer
700  ch_gr_0013.wav	viele impfskeptische eltern informieren sich über das internet	die schweizerinnen sind auch die schweizerischen
847  ch_zh_1708.wav	er warf die watte weg spülte das waschbecken mit viel wasser aus	in der schweizerinnen unterstützungen ausgesetzt
1108  ch_zh_1054.wav	die provinz ist das weltweit grösste anbaugebiet für aprikosen	in der schweizerischen sind dass die schweizerischen geschäft
2122  ch_lu_2289.wav	sie sollen unter wassermangel gelitten haben daher beteten sie zur mutter gottes	in der schweizerinnen und die antrag der antwortung der stellen
371  ch_be_1753.wav	das team zerpflückten die gegner so sehr dass einige anfingen zu weinen	die grundsätzlich auch die ausgestellt werden
992  ch_zh_0207.wav	rückzugsräume sollen zu einem angenehmen arbeitsklima beitragen	die grundsätzlichen sind die schweizerinnen unterstützen
1633  ch_ag_0577.wav	die zeitung beruft sich dabei auf ein schreiben das ein kunde der bank ende november erhalten hatte	in der schweizerinnen unterstützungen und einen anderen
873  ch_zh_3533.wav	das mädchen erschrak sich und hatte angst vor der wut ihrer stiefmutter	in der schweizerischen sind dass die schweizerischen geschäft
182  ch_vs_2094.wav	dann müssen wir herausfinden wie wir die technologie verbessern können	die schweizerinnen und schweizerigen und schweizer
1819  ch_bs_2184.wav	im frühling haben die schweizer stimmberechtigten dies im grundsatz angenommen	in der schweizerinnen und schwierigen auf diesem gesetzt
1296  ch_sg_2460.wav	ich meine pfusche ich da in etwas hinein das nicht ausgestanden ist	in der schweizerinnen und schweizerischen gesetzt
1212  ch_zh_0611.wav	das amt war öffentlich ausgeschrieben wie der bundesrat mitteilte	in der schweizerischen sind die ausgeschliessen
2083  ch_lu_2459.wav	ich hab keine lust mich wegen irgendeines kerl aufhängen zu lassen der bei seiner arbeit gepfuscht hat	in der schweizerinnen und schweizerinnen unterstützen
1629  ch_ag_2348.wav	viel knowhow war während des krieges und der besatzungszeit verloren gegangen	in der schweizerinnen und schweizerinnen unterstützen
1188  ch_zh_1914.wav	die usa werden am diesjährigen weltwirtschaftsforum in davos vertreten sein	in der schweizerinnen und schweizerinnen unterstützen
1533  ch_ag_2148.wav	in der ostschweiz taucht immer wieder der vorschlag eines grosskantons säntis auf	die schweizerischung dass die schweizerischen geschäften
743  ch_gr_0611.wav	das amt war öffentlich ausgeschrieben wie der bundesrat mitteilte	die schweizerischen sind auch die schweizerischen geschäft
1878  ch_bs_0425.wav	nach dem februaraufstand wurde er in<<unk>>rabenhof<<unk>>umbenannt	in der schweizerinnen und schweizerinnen unterstützen
1643  ch_ag_1319.wav	das königshaus hat jedoch bis heute grossen einfluss auch in der politik	die schweizerischung der schweizerischen geschäft
2277  ch_lu_1816.wav	am dienstag und mittwoch nur zum teil sonnig allgemein schwül und gewitterhaft	in der schweizerinnen und schweizerinnen und die gesetzen
1474  ch_sg_2664.wav	wenn es aber stürmt und schneit ist der frühling nicht mehr weit	in der schweizerischen sind die schweizerigen
1863  ch_bs_0625.wav	wenn du hinaus kommst geh sittsam und lauf nicht vom weg ab	in der schweizerinnen und schwierigen ausgeschlossen
810  ch_gr_0558.wav	insgesamt gibt es also einen leichten rutsch nach grünlinks in der waadt	in der schweizerinnen und schweizerischen ausgeschlagen
2073  ch_lu_1805.wav	die meisten der siedler waren handwerker und hatten nur wenig ahnung vom weinanbau	in der schweizerinnen und die schweizerinnen unterstützen
1344  ch_sg_1989.wav	und ein junge weiss schon jetzt dass er einmal informatiker werden möchte	in der schweizerinnen und schweizerinnen unterstützen
1985  ch_bs_2380.wav	sein freund und wegbegleiter sass noch immer so langsam hin	in der schweizerinnen und schweizerinnen unterstützen
867  ch_zh_4076.wav	altpapier in papiersäcke stecken ist zwar praktisch aber falsch	in der schweizerischen geschäften dass die geschichten
214  ch_vs_0085.wav	aber richtung norden und westen da haben wir doch schon viele regenwolken	in der schweizerinnen und schwierigen ausgeschliessen
1546  ch_ag_2439.wav	die beiden gingen von tisch zu tisch und naschten mal hier mal dort	in der schweizerischen geschichten dass die ausgeschlagen
1946  ch_bs_1504.wav	auch wenn eine solche verzögerungstaktik natürlich legitim ist	in der schweizerinnen und schweizerinnen unterstützen
1778  ch_ag_0772.wav	indem er bäche staut tritt das wasser über die ufer und überschwemmt das ackerland	die schweizerinnen und schweizerinnen und schwierigen ausgeschlagen
96  ch_vs_2708.wav	er wusste inzwischen dass sterbliche frauen umworben werden wollten	in der schweizerischen sind auch die ausgestellt werden
1644  ch_ag_0013.wav	viele impfskeptische eltern informieren sich über das internet	die schweizerinnen und schweizerinnen unterstützen
828  ch_zh_0628.wav	im wald traf sie auf den grossen bösen wolf	in der schweizerinnen und schweizerigen
1246  ch_sg_0538.wav	der ehemalige hotelier im zentrum des impeachmentsturms	die grundsätzlich auch die antwortung der kanton bern
1355  ch_sg_1235.wav	dort besteht kaum chance für sonne der nebel bleibt eben liegen	das ist auch nicht dass dass die schweizerischen geschäften
1022  ch_zh_2808.wav	ein weg mit unsicherheiten beispielsweise wegen der wirtschaftsentwicklung	in der schweizerinnen unterstützungen und die gesetzen
2253  ch_lu_0738.wav	im selben jahr entstand die erste clubhütte die grünhornhütte am tödi	in der schweizerinnen und schweizerigen auf den anderen
2177  ch_lu_1344.wav	so plant usaussenminister mike pompeo ein weltweites bündnis gegen das land	in der schweizerischen geschichten dass die ausgeschlagen
173  ch_vs_2721.wav	die musen sind geister und manchmal erscheinen sie ungebeten	in der schweizerischen schweizerinnen unterstützen
1794  ch_bs_0368.wav	er führte auch das servieren von eiscreme bei nachmittäglichen empfängen ein	in der schweizerinnen und schweizerinnen unterstützen
535  ch_be_2506.wav	er rülpste fiel wieder zur seite und schnarchte sofort weiter	die grundsätzlichen sind die schweizerinnen unterstützen
1217  ch_zh_2984.wav	charlotte von hessenkassel galt als schwierig und widerspenstig	in der schweizerischen geschichten dass die ausgeschlagen
1934  ch_bs_1935.wav	je früher eine rente bezogen wird desto höher ist die rente	in der schweizerinnen unterstützungen
2191  ch_lu_0264.wav	alleine mit der eigenen forschung und entwicklung schaffen die pharmamultis dies nicht	in der schweizerischen dass die schweizerischen ausgeschlagen
2170  ch_lu_2102.wav	in der schweiz produzieren über fünfhundert unternehmen teile für die autoindustrie	in der schweizerischen sind auch die ausgesetzt werden
1112  ch_zh_3086.wav	die deza werde den tatbeweis erbringen entgegnet dezadirektor sager	die grundsätzlich auch nicht einen grundsätzlichen
768  ch_gr_1903.wav	jährlich wanderten netto noch immer fünfzigtausend menschen in die schweiz ein	in der schweizerischen sind dass die schweizerischen ausgesetzt
2087  ch_lu_2115.wav	swisscom sei auf kurs eine bevölkerungsabdeckung von neunzig prozent zu erreichen	die schweizerischung der schweizerinnen und die schweizerungen
1774  ch_ag_1450.wav	diese untersuchung wird zunehmend belastend für den usaussenminister	in der schweizerischen dass die schweizerischen geschäft
345  ch_be_1989.wav	und ein junge weiss schon jetzt dass er einmal informatiker werden möchte	in der schweizerinnen und schwierigen ausgeschliessen
1640  ch_ag_0749.wav	und schliesslich kommt das wasser zurück das von den neu belebten böden wieder gespeichert werden kann	das ist eine schweizerischen dass die schweizerischen geschäft werden
1091  ch_zh_3327.wav	wie entwickeln sich infrastruktur verkehr landschaft siedlungen	die schweizerinnen sind die schweizerinnen unterstützen
816  ch_gr_0404.wav	die fragen werden eingeblendet und die astronauten erwidern mit ihrer antwort	die beiden sind die antwortung der kanton bern
1438  ch_sg_0674.wav	wenn man weniger düngt als die pflanzen brauchen wachsen sie weniger	in der schweizerinnen und schweizerinnen unterstützen
1072  ch_zh_2940.wav	beim grossbrand wurden fünf landwirtschaftliche gebäude zerstört	in der schweizerischung der schweizerischen ausgeschliessen
23  ch_vs_1809.wav	in der nacht zeitweise schneefall in tiefsten lagen auch mit regen vermischt	in der schweizerinnen und schweizerinnen unterstützen
1686  ch_ag_0956.wav	somit müssen alle teilziele konjunktiv erfüllt sein um das hauptziel zu erfüllen	in der schweizerinnen und schweizerinnen unterstützen
1841  ch_bs_0547.wav	die sp war vor zwölf jahren schon einmal am selben punkt wie heute	in der schweizerischen schweizerinnen und schweizen
1818  ch_bs_2609.wav	tom selbst sass jetzt am feuer und briet ein kaninchen	in der schweizerinnen und schweizerinnen unterstützen
2234  ch_lu_1750.wav	eine sehr müde aussehende mutter zankte mit ihrem noch müder aussehenden kind	in der schweizerinnen unternehmen und die antrag angenommen
2242  ch_lu_2339.wav	während der gefangenschaft spielte er regelmässig fussball aber nur auf sand	in der schweizerischen sind dass die schweizerischen
1848  ch_bs_0382.wav	die ladiner stellen knapp vier prozent der bevölkerung südtirols	in der schweizerinnen unterstützungen und schwierigen
98  ch_vs_0889.wav	das wort<<unk>>lemon tree<<unk>>habe er gewählt weil es gut klinge	die grundsätzlich auch einen schweizerigen
253  ch_vs_2240.wav	als wir rüber sahen war sie gerade dabei ihn anzuschreien	die grundsätzlich auch diesen anderen anderen
2056  ch_lu_0110.wav	es die angst vor einem dominoeffekt der den balkan wieder in gewalt versinken lassen könnte	in der schweizerischen sind dass die schweizerischen geschäften
432  ch_be_1587.wav	es gibt hier schon sehr viele leute die klimafreundlicher leben wollen	die schweizerinnen und schweizerigen sind die schweizer
1939  ch_bs_2555.wav	als ich heute früh zu dir hineingeschaut habe hast du geschnarcht wie ein schwein	in der schweizerinnen unterstützungen ausgeschlossen
1667  ch_ag_1080.wav	darauf war als ordenszeichen eine axt in karminrot gestickt	die schweizerischen sich dass die schweizerischen geschäft
1031  ch_zh_4074.wav	rezept für champignonomelett mit greyerzer auf essen und trinken	in der schweizerinnen und schwierigen auf diesem geschäft
871  ch_zh_1495.wav	sicher ist der überschuldete stahlproduzent braucht dringend neues geld	das ist auch die schweizerischen geschichten ausgeschlagen
632  ch_gr_1442.wav	der massive gebrauch von dünger sei ein grund für das plus bei den stickoxiden	in der schweizerischen dass die schweizerischen ausgesetzt
961  ch_zh_3478.wav	die tore der berliner fallen dabei nach gütiger mithilfe der gastgeber	in der schweizerinnen und die ausgestellt werden diesen ausgeschlagen
1411  ch_sg_1620.wav	und dann ist da immer die assoziation mit dem basejumping	in der schweizerinnen und schweizerinnen unterstützen
1576  ch_ag_1044.wav	beide namen gingen später auf die beiden sich allmählich bildenden quartiere über	in der schweizerischen wird die ausgeschlagen wieder ausgeschlagen
559  ch_gr_1858.wav	deshalb erfordert der nassschnee auch eine spezielle technik bei der abfahrt	die grundsätzlich auch die schweizerischen geschäft
1687  ch_ag_2199.wav	insbesondere in der deutschschweiz haben wir zu wenig plätze für ausländische fahrende	die schweizerinnen sind auch die schweizerischen zurücken
483  ch_be_0925.wav	im nächsten jahr soll handtracking hinzukommen	die schweizerinnen sind nicht mehr geschäft
119  ch_vs_2318.wav	sam bellamy ertrank nur zwei männer konnten sich retten	die schweizerinnen und schweizerischen ausgeschlagen
105  ch_vs_1942.wav	könnte dieser vorschlag die ahv für längere zeit stabilisieren	in der schweizerinnen und schwierigen ausgeschliessen
262  ch_vs_2730.wav	du verscheuchst die abdrücke wenn du so hastig zu werke gehst	die schweizerischen wirklich nicht mehr geschäft
100  ch_vs_0137.wav	die figur gilt als symbol für grenzenlose dummheit	die schweizerinnen und schweizerinnen und schweizer
754  ch_gr_2007.wav	diese soll genutzt werden um die umgebung der erdbeeren zu erwärmen	die grundsätzlichen sind die schweizerinnen unterstützen
652  ch_gr_1913.wav	mehr als ein drittel der schweizer bevölkerung leidet unter newsarmut	in der schweizerischen sind dass die schweizerischen ausgesetzt
539  ch_be_2512.wav	sie schämte sich für ihre voreilige bemerkung	in der schweizerinnen und schweizer
1066  ch_zh_3445.wav	hier steht so meine ich das älteste industriegebäude des aargaus	in der schweizerischen geschäften dass die ausgeschlagen
1161  ch_zh_3044.wav	sie beschliessen zusammen einen einzigen schönen tag zu verbringen und sich dann zu trennen	in der schweizerinnen und schweizerinnen und die gesetzt werden
1807  ch_bs_1664.wav	austragung wurde england erstmals cricketweltmeister	in der schweizerischen sind dass die schweizerischen gesetzt
1660  ch_ag_0371.wav	zu seinen schülern gehörten bernhard von langenbeck und louis stromeyer	in der schweizerinnen und schweizerinnen und einen anderen
297  ch_be_1963.wav	und man solle endlich mit der subventionierung fossiler brennstoffe aufhören	in der schweizerinnen und schweizerinnen unterstützen
491  ch_be_2100.wav	komplexe verpackungen werden immer schwieriger zum entsorgen	die grundsätzlich auch die stadten sich auf der stadten
662  ch_gr_0199.wav	strebepfeiler und gewölberippen deuten auf den spätgotischen stil hin	in der schweizerinnen und schwierigen ausgeschliessen
1505  ch_ag_1092.wav	diese bewirkt die verklebung zwischen estrich und keramischer bekleidung	die schweizerischen dass die schweizerischen geschäften
1814  ch_bs_2153.wav	die mühen hätten sich aber ausgezahlt heute sind seine schafe sicher	sie haben sich auch einen schweizerinnen unterstützen
1942  ch_bs_0356.wav	dann ist die schleife für keinen der beteiligten betreuer offensichtlich	in der schweizerinnen und schwierigen auf diesem geschäfte
355  ch_be_1221.wav	das hoch verlagert sich mehr und mehr in richtung balkan	die schweizerinnen und schweizerigen
377  ch_be_1948.wav	das heisst man bräuchte hochseetaugliche transportmöglichkeiten	in der schweizerinnen und schwierigen auf die stadten
326  ch_be_1427.wav	der kapitän fuhr dennoch in italienische gewässer	in der schweizerinnen und schweizerigen
2047  ch_bs_2744.wav	du verstehst schon wieder nichts wann willst du endlich anfangen zu lernen	die schweizerischen schweizerischen ausgeschliessen
725  ch_gr_1679.wav	wie hat sich der alpinismus also das besteigen der berge überhaupt entwickelt	das ist auch diesem grundsätzlich dass die geschichten ausgesetzt
660  ch_gr_2215.wav	seither hat die zahl der sorbischsprecher stark abgenommen	in der schweizerischen geschäft werden ausgesetzt
2209  ch_lu_1556.wav	ich bin überzeugt davon dass uns die jungen menschen ihre anliegen auch unterbreiten wollen	in der schweizerischen dass die schweizerinnen und einen anträgen
739  ch_gr_2238.wav	nur ich schaue ihn an und verschwinde kurze zeit danach jedoch wieder	in der schweizerinnen unterstützung der schweizeren
920  ch_zh_3678.wav	es ist immer in eile und blickt deshalb ständig auf seine goldene taschenuhr	das ist auch nicht dass die schweizerischen geschichten
1963  ch_bs_0839.wav	herbert kappauf warnt vor verlockenden allmachtsfantasien	in der schweizerinnen und schweizerinnen unterstützen
462  ch_be_1781.wav	du kehrst nie und auch sonst übernimmst du nichts im haus	die schweizerischen schweizerischen
1117  ch_zh_0570.wav	vorher seien spielsachen kaum je nach geschlecht angefertigt und angepriesen worden	die schweizerischung der schweizerinnen unterstützen
1701  ch_ag_1651.wav	klingler wird die schweiz auch im nächsten jahr an den olympischen spielen in tokio vertreten	in der schweizerinnen und schweizerinnen unterstützen
34  ch_vs_0915.wav	das berichtete die daily mail schon im august zweitausendfünfzehn	in der schweizerischen sind die ausgestellt werden
1060  ch_zh_1508.wav	mir war bewusst dass es nicht der ideale zeitpunkt ist für einen rücktritt	in der schweizerischen geschichten dass die geschichten
