id	target_txt	prediction
1830  56d909b2-719b-4883-9180-1c5b53a94358.flac	der abänderungsantrag sik kann ebenfalls angenommen werden	der abänderungsantrag sik kann ebenfalls angenommen werden
2768  18b7ef5f-c950-4712-9f1e-6cee41cd0350.flac	ich bitte sie die beiden motionen anzunehmen	die bdp bittet sie beide motionen anzunehmen
1169  9135522c-b49e-4755-8568-c895b5ed682d.flac	es werden wohl rote schwarze und weisse knöpfe gedrückt werden	wahrscheinlich werden rote schwarze und weise sich möglich gedrückt werden
1742  4a4acbcb-a099-4039-bca6-cc96933e4102.flac	die gegner sagen dann dass es in dem fall zulässig sei	und gegner sage ich dass es dann zulässig ist
1569  3cd5a428-48bf-413d-9671-403935e76468.flac	es geht aber um die linke stadt bern und vor allem um die linken stadtnomaden	es geht aber um die linke stadt bern um die linken stadtnomaden
506  98a6a513-a5d4-4987-8532-3198361907c8.flac	ja in folge dessen sehen wir das natürlich wie die regierung	folgendes sehen wir dass wir natürlich weit die regierung
1457  b5163237-d708-458a-b439-ccc97845cafd.flac	daher erachte ich es als sinnvoll wenn man es bei 18 belässt	daher erachte ich es als sinnvoll wenn man dies bei 18 jahren belässt
2430  7b3e6fdb-6d3c-42a8-8a63-1f248621cebc.flac	das gesetz geht in die richtige richtung für die weitere umsetzung	das gesetz geht in richtige richtung für die weitere umsetzung
1329  c21e515d-0b35-4522-b8b3-158b1316fb23.flac	stellen sie sich vor man würde ein schulhaus so sichern	stellen sie sich vor wir würden eine schulhaus sichern
1195  2ed7d1c5-5f8d-4b45-a6f2-5485b7b6736a.flac	wir sehen dort dass ja bereits themenübergreifende dinge angeboten werden	wir haben gesehen dass eine themenübergreifende sache schon angeboten wäre
2503  3f1c19a8-0b55-4ca1-b28b-518eab8822b2.flac	die bdp unterstützt den entscheid der kommissionsmehrheit	die bdp unterstützt den entscheid der kommissionsmehrheit
3241  5f7dad9c-4a11-4710-93dc-ab8daacbacc8.flac	kunst am bau ist für uns nicht zwingend notwendig	kunst am bau ist für uns nicht zwingend notwendig
3292  c73464d3-2466-4bc2-a338-3f0f58135848.flac	parlamentarische initiativen beim bund sind hängig	parlamentarische initiative beim bund sind hängig
3276  a9964f18-f6f7-4854-a172-b695c0b81225.flac	aus unserer perspektive besteht hier sicher handlungsbedarf	aus unserer perspektive gäbe es da sicherlich handlungsbedarf
965  b5ef21dd-c97c-446c-8849-90a69af6bac0.flac	diese personen müssen unbedingt rehabilitiert werden	diese personen müssen unbedingt rehabilitiert werden
216  773f824e-acbd-47eb-b767-2450226554e1.flac	und das macht aus sicht der bdpfraktion absolut sinn	dies macht aus sinn der bdpfraktion absolut sinn
1414  fe684154-8a0f-4b93-af02-e603a7a2c8c4.flac	dieses angebot wird neu der angebotsstufe 3 zugewiesen	ein anderes angebot wird nicht mehr drangebotsstufe 3 zugewiesen
2379  bb6ac0ae-29b2-4a99-87c0-c1ba5b0549fe.flac	nach bundesgerichtlicher rechtsprechung ist es durchaus möglich	nach bundesgerichtsprechung ist es durchaus möglich
2519  1887c7a8-dacc-4c20-8d7f-31d0100e1477.flac	kostenpunkt pro kreisel bis zu 150 000 franken	die kostenpunkte bis zu 150 000 franken
1808  14d3a339-db1b-4100-ab29-aff5d09865d0.flac	die genannten zusatzkosten sind wohl bruttokosten	die genannten zusätzlichkosten sind wohl brautenkosten
3022  24ca7617-63ab-4bd8-950e-347208177fde.flac	ob und mit welchen konsequenzen das müsste abgeklärt werden	und mit welchen konsequenzen das müsste abgeklärt werden
152  3bda5df1-3f1b-484d-8c74-6156942cfb85.flac	offene fragen gibt es sicher noch im bereich der infrastruktur	offene fragen sind sicher noch im bereich der infrastruktur
138  1f247729-4aa9-45d2-bf7c-baf3916806b6.flac	gleichstellung endet halt nicht bei der gleichstellung der frauen	gleichstellung endet halt nicht bei der gleichstellung für den frauen
2112  62817496-59c1-42cc-9312-038a992e759a.flac	ich bezweifle dass dies noch in diesem jahr gelingen wird	bezweifeln ob dieses jahr noch gelingen wird
3257  8d1524b5-c2d7-4abf-847d-e5b40d7d7fe6.flac	das heisst dass leere wohnungen leere wohnungen generieren	das heisst leere wohnungen generieren wäre wohnungen
3043  e8d02437-eb4b-423e-8fe4-31c5af3f1950.flac	verschiedene varianten der mittelbeschaffung wurden bereits aufgezeigt	verschiedene varianten von mittelbeschaffungen sind auch aufzeigen
3290  4821a943-b2e1-4e92-9c8e-aa98de8cbea1.flac	daher unterstützen wir in beiden punkten den antrag der regierung	in beiden punkten unterstützen wir den antrag der regierung
2427  fbce42cf-6e07-426d-93d0-75f2ac493ade.flac	wo sind hier die guten vor allem aber auch die wahren gründe	hier sind die guten vor allem auch die wahrengründe
3269  a21c0d88-67ea-4d1c-9826-b92e89f3d736.flac	das steht für generationen nicht für gigabyte gb oder irgendetwas	das ist für generationen nicht für gigabeit oder etwas
497  bb43afaa-f7e8-4097-a966-a1d5fc336557.flac	denn zu den neuen verfügungen werden extrem viele einsprachen kommen	es werden extrem viel einsprachen auf die neuen
2181  89474a04-42d5-4695-9bbb-5746a068cb31.flac	in der ersten woche ging es dabei um die abstimmungsvorlagen	in den ersten wochen ist es dabei und abstimmungsfahrlegen
3254  9227764f-389f-4189-ad64-386c6fee9511.flac	wir lassen nicht zu dass gelder versteckt werden	wir lassen nicht zu dass gelder versteckt werden
2753  5cb303cd-da7d-449f-b465-db80feba3bb6.flac	dadurch erhofft man sich einsparungen im gesundheitswesen	es hofft man sich einsparungen im gesundheitswesen
406  0951c839-9b16-452e-9d2d-3b6e449de7ea.flac	mit der revision sollen vier ziele erreicht werden	die revision sollte vier ziele erreicht werden
3030  e3c6e708-53b2-4310-998f-e010e993bd1f.flac	dabei sollen sich die fraktionen zu diesem bestimmten thema äussern können	dabei sollen sich die fraktion zu diesem bestimmten thema in eine äussern
3296  feb18363-6b55-4693-9063-e99e963b5feb.flac	ich verzichte darauf alle vier nochmals aufzulisten	ich verzichte darauf allen vier noch einmal aufzulisten
332  7b865873-fcbf-41a1-801b-28661aa0b04b.flac	deshalb danke ich ihnen wenn sie die motion unterstützen	deshalb ich danke ihn wenn sie diese motion unterstützen
2050  e4d66711-589a-4339-b7a9-c6fd6d986e3e.flac	roland näf hat es erwähnt es ist das letzte geschäft	roland näf hat es selber gesagt als letzte geschäft
635  481511bf-edda-4cf9-955a-dbbf5864cc5d.flac	die antwort des regierungsrates ist für uns schlüssig	die antwort des regierungsrates ist für uns schlüssig
1610  430b262a-fadb-4c5c-8c78-1b5ad097cd11.flac	dazu hat auch die öffentliche beratung beigetragen	hinzu hat auch die öffentliche beratung beiträgt
829  f4a545a9-4d8d-40a5-8f8b-4845bf6be6bb.flac	die gesamtkosten belaufen sich auf 188 mio franken	die chantkosten begraufen sich auf 188 mio franken
620  3b04e752-516b-4e6d-9885-4b429db52f52.flac	deshalb lehnt die bdpfraktion diesen antrag ab	deshalb lehnt die bdpfraktion diesen antrag ab
9  a944d05a-30cd-4db0-a0ce-8095836205b8.flac	ich selber habe verständnis für das anliegen der motionäre	ich selbst ein verständnis für das anliegen der motionäre
2546  bc29abc2-6bb2-46ac-9501-5e68444cdad5.flac	für die anderen wird es keine änderung geben	für die anderen wird es keine ämterung sein
3300  cd56061d-6d35-421f-952a-d16154c4c14c.flac	zuerst einen hinweis zuhanden von grossrätin mühlheim	vielleicht zuerst eine hinweise grossrätin mühlheim
3244  7b863729-f97c-4edf-8e53-4e53812f8c3d.flac	das sollen keine politischen sondern pädagogische entscheide sein	das soll nicht politisch ein sondern pädagogische entscheide sein
1755  82248db2-03ac-43be-a439-5e231c82f029.flac	dieses angebot wird der angebotsstufe 1 zugeteilt	dieses angebot ist die angebotsstufe eins zugeteilt
603  906494e1-d3d9-4c86-a993-69f21f2e093e.flac	es gibt bekanntlich für alles immer gute aber auch wahre gründe	es gibt bekanntlich für alles immer gute aber auch wahre gründe
2886  c2bd178e-74e5-4941-abae-df56611bd335.flac	nach wie vor sind wir alle für eine gute bildung das ist keine frage	nach wie vor so wir sind alle für gute bildung ist keine frage
2585  58097eff-8b31-4cb5-ae2e-97ac99b720ef.flac	der antrag wurde in ähnlicher form bereits in der kommission gestellt	dieser antrag wurde in der ähnlichen form bereits in der kommission gestellt
655  8dcaf011-113e-48f8-bc5b-93a17ef3f8a4.flac	sie will dass jetzt auch diese entschädigungen versteuert werden	will dass auch diese entschädigungen versteuert werden müssen
2570  735b5786-ab7d-4e24-9845-894762745b4e.flac	der motionär will wirtschaftsbetrüger bestrafen und wegsperren	der motionär will die wirtschaftsbetrüge bestrafen und wegspielen
1537  6f1f5863-80eb-409c-b861-62ad73d996b0.flac	es geht um die jahresrechnung des kulturförderungsfonds	es geht hier um die jahresrechnung des kulturförderungsfonds
286  15c28062-7a3b-4dbb-af7e-6e645daea1c6.flac	ich konnte selber an einem dieser runden tische teilnehmen	ich habe selber an einem dieser runden tische teilnehmen können
226  c3da5934-a87c-4710-93b8-8829fd03d497.flac	wer möchte schon eine sogenannte quotenfrau sein	wer möchte schon eine sogenannte quote frau sein
533  2b6caa1b-8b57-4493-b37f-59686e2e826d.flac	daher stimmen wir diesen beiden postulaten zu	daher stimmen wir diesen beiden postulaten zu
2549  7e624163-117a-4fc6-8f1a-daff10a22e98.flac	so können sich die meisten hausbesitzer diese nachrüstung leisten	so können sich die meisten hausbesitzerte nachrüstung besitzen
2860  41fba35a-10bc-48ee-9251-b9f75a81d20e.flac	ich glaube da geben sie mir recht das ist ihr tägliches brot	aber das geht mir recht das ist uns täglich ein brot
3053  28fd8496-909e-43c4-8293-918a41c8f67c.flac	dort wo er intervenieren sollte interveniert er nicht	man hat nicht interveniert und er sollte intervenieren
148  ce8c64c3-a15c-48b5-8c46-6310859abcc7.flac	ich fand diesen abend sehr spannend und inspirierend	und hat es eine sehr spannende und inspirierende
1416  1e688440-0322-44fc-bacb-82ec02f77035.flac	ich wusste haargenau wo ich diesen vorstoss einreiche	ich habe genau gewusst dass ich diesen vorstoss einreiche
2933  3fc0a650-26f0-4f9b-bc2e-4a2328670312.flac	massnahmen und geschäfte sollen prioritär behandelt werden	mass aller und geschäfte sollen prioritär behandelt werden
1635  3c8362f5-7849-485a-9599-f5909fbfff8d.flac	die forderung von ziffer 2 kann nicht per motion verlangt werden	punkt 2 kann nicht dieser motion verlangt werden
772  310b8365-c496-458b-851f-dae85330e64f.flac	ambulant vor stationär wird gesamtschweizerisch eingeführt	ambulant von stationären wird gesamtschweizerisch eingeführt
1087  e6d6a256-f4e8-42bd-9feb-ab4644fdbc23.flac	es geht hier um eine mitentscheidungspflicht	es geht hier um eine mitentscheidungspflicht
2563  91b99959-e56e-4502-98a6-a3bbfe9ef79f.flac	der kanton bern ist schweizweit in einer vorreiterrolle	der kanton bern ist schweizweit in einer fahrreiterrolle
1121  a362eb66-bd7c-428e-9e6d-436f231b6e7c.flac	erlauben sie mir ein paar grundsätzliche gedanken zur sozialhilfe	wir haben ein paar grundsätzliche gedanken zu den sozialhilfen
1382  b9b84504-54fc-4bf7-b948-28cbf4f0f5df.flac	dazu gehören auch aber nicht nur die lehrkräfte	dazu gehören auch aber nicht nur die lehrkräfte
2783  013c20ff-4aba-48f1-a2c8-5d977dee2ef2.flac	deshalb stimmt die mehrheit der fraktion diesem antrag zu	deshalb stimmt die mehrheit der fraktion diesem antrag zu
919  79f04197-3eee-45dc-b2b6-af128374886f.flac	dies ist für die betroffenen personen natürlich schwierig	das ist für die betroffenen personen natürlich schwierig
530  be9b3838-1010-4252-9716-c66e4fb3aa21.flac	man beabsichtigt damit eine eigentliche umgehung	wir beabsichten damit eine eigentliche umgehung
2368  fc451a67-ca23-4c99-bef2-b2a08df2394a.flac	der bericht des regierungsrats hingegen ist niederschmetternd	der bericht des regierungsrats hingegen ist niedauschmeckend
2977  1cfdb404-e955-4145-bc75-b4904b8b0d40.flac	die motionärin hat gesagt sie halte an einer motion fest	die motionärin sagt es sei erhält in einer motion fest
1659  8a9a9358-dc11-4a47-9c06-7b3f3295ae25.flac	danke vielmals wenn sie dieser motion zustimmen	vielen dank wenn sie positiv dieser motion zustimmen
1746  c365833c-b19e-4074-a764-7c24f95650cf.flac	veränderungen geschehen schneller als wir uns dies manchmal vorstellen	die veränderung war schneller vor als wir uns dies manchmal vorstellen
510  2ffc6dff-d800-4fcf-9097-edbf16e638f4.flac	vielen dank wenn sie hier reformwillen zeigen	vielen dank wenn sie hier eine reform wille zeigen
3198  24c3556b-1ea1-4fee-8699-698eb6d1e868.flac	bei einer direkten unterstützung wäre dies in frage gestellt	direkte unterstützung wäre das infrage gestellt
539  bbd1e2eb-5ed4-42c6-abc6-1f62932a10e3.flac	die beiden anträge sind im detail nicht diskutiert worden	die beiden anträge sind im detail nicht diskutiert worden
3032  90f454d0-2b67-4472-8219-a264304ed3a6.flac	die edufraktion stimmt der gesetzesänderung zu	die edufraktion stimmt der gesetzesänderung zu
3014  f47d8614-39b2-49ea-a15f-750bf53f14ab.flac	die edufraktion wird sich der stimme enthalten	die edufraktion wird sich der stimme enthalten
1593  3fbaad59-04db-4087-bec1-e59c84abc110.flac	aus diesem grund lehnt unsere fraktion auch ein postulat ab	aus diesem grund lehnt unsere fraktion als postulat ab
487  f548605b-e7dd-4af3-a15c-1fb51417c228.flac	der regierungsrat soll beim bund vorstellig werden	der regierungsrat soll beim bund vorstellig werden
773  8394ff3a-ca96-4bfc-8e20-2f38cec62f6c.flac	die bfh ist auf dem weg zu den beschlossenen campussen	die bfh ist auf dem wert zu den beschlossenen kampus
2760  2519d2ab-feae-455b-9c98-9e105504227e.flac	kurz wir wollen schrittweise reformen	kurz wir wollen schrittweise reformen
1478  892be4e1-d478-4a11-932a-442759830821.flac	wir haben zu diesen anmieten diverse fragen gestellt	wir haben zu den anwiefern diverse fragen gestellt
767  0b023e26-e2fe-4580-b8c5-a43920c42000.flac	insofern frage ich mich was wir hier im kanton tun	deshalb frage ich mich dass wir hier im kanton tun
1336  956e8d2c-8184-4e5d-83a8-85ad4f1ed72a.flac	es geht aus unserer sicht im wesentlichen um zwei anliegen	es geht aus unserer sicht im wesentlichen um zwei anliegen
1604  2b35a376-63ea-4de5-ba8f-3e8b29cd783d.flac	offensichtlich sind diese massnahmen auch erfolgreich	offensichtlich sind diese massnahmen auch erfolgreich
1987  3a0cb41b-31c1-4a11-bc9f-5b6836cf4c50.flac	die fdp lehnt dieses postulat einstimmig ab	die fdp lehnt dieses postulat einstimmig ab
386  f70fcd43-efa8-4d1c-907d-1ccfcf24c550.flac	das ist richtig aber dies war vor zwei jahren	das ist richtig aber es ist vor zwei jahren
1715  5a59ae98-e512-41f2-8458-89e109775695.flac	als unternehmer bin ich immer wieder mal mit lohnpfändungen konfrontiert	als unternehmer bin ich immer mit lohnfändigen konfrontiert
703  d8cdf299-b398-4d1b-bbbf-559c5219efbc.flac	darum bitten wir sie die vorstösse klar abzulehnen	deshalb bitten wir sie diese vorstösse klar abzulehnen
1083  31409c76-8431-42fa-b193-8ff145c19eeb.flac	sie wurden also zur behandlung überwiesen	also zur behandlung überwiesen
2903  bddef34d-4095-4f2f-be4b-a1daafaa6e27.flac	ich muss einige aussagen korrigieren	deshalb muss ich ein paar sachen hier korrigieren
142  88f96aa6-8351-4be2-9e4f-b8b9374b51c4.flac	die bdp unterstützt den regierungsrat einstimmig	die bdp unterstützt den regierungsrat einstimmig
156  b942fb78-ea43-4c4d-b88b-e89e7d86f754.flac	träumen sei an dieser stelle auch einmal in diesem rat erlaubt	sie kann dieser stelle erlaubt haben und in diesem rat einmal erlaubt
136  2695b532-872f-42b8-acb4-33b8b503913c.flac	dazu kommt die selbstregulierung der tabakbranche	es kommt auf die selbstregulierung den tabak brancht
564  cf63544f-d8fe-40ea-9d17-738b1aa3bdbf.flac	wie gesagt machen die bww einen hervorragenden job	wie gesagt die berner wanderwege machen hervorragende job
1664  544882e9-9860-4c5c-8e38-999ec5f308fb.flac	die ziffern 3 und 4 sind für die svp selbstverständlich	die ziffer 3 und 4 sind für die svp selbstverständlich
1301  699463a7-9e02-4bda-bfec-6005575b4494.flac	und wer wird dafür zur verantwortung gezogen	wer wird dafür zur verantwortung gezogen
1859  6dd5dd97-8363-4b08-ba77-40154f7e7319.flac	die regierung nimmt ihre bringschuld wahr	die regierung nimmt ihre bringen schuld wahr
3038  36fd7a8a-21d0-4980-b043-5543df75d19b.flac	ganz wichtig ist aber die bedeutung dieses tages	aber ganz wichtig ist die bedeutung dieses tages
1042  c71f48d5-2297-4f63-860a-7ea8771a3f64.flac	die fdp wird aber den objektkredit genehmigen	die fdp wird aber den objektkredit genehmigen
903  03886f20-50d8-47c9-8ced-50133ae51adc.flac	ich bin froh dass sie bei diesem thema zumindest gespalten ist	ich bin froh dass es in diesem thema eines mindestens gespalten ist
3235  aca86bb5-23dc-45dc-8978-25015f785943.flac	das ist nicht nur beim lammbach so das ist auch bei anderen bächen so	es ist nicht um dem land machen so das ist auch bei anderen bächen so
147  c3a85c8d-ee58-4cf0-b629-77fca824b740.flac	ich bitte sie im namen der kommission den antrag zu unterstützen	im weiteren im rahmen der kommission einen antrag zu unterstützen
1761  a552755e-56e8-4111-a742-8887a000dbbc.flac	dort wollte man vor fünf jahren die regionalkonferenz bilden	dort haben wir vor fünf jahren weil in der regionalkonferenz machen
2209  0c490fd1-dfbd-412c-95b6-8ba66092e3ca.flac	der antrag will künftig kosten im gesundheitswesen senken	der antrag will zukünftig kosten im gesundheitswesen senken
1035  c3e4f652-30b5-4243-b406-1fdb77ce5879.flac	wir werden es aber auch nicht schaffen alle leute auf den öv umzupolen	aber wir werden es nicht arbeiten alle leute auf diesen öv umzukommen
2874  315b4765-85f2-482b-aa7f-85dc50c2b555.flac	dies schafft auch kontinuität und sicherheit im kulturbereich	diese kondinität und sicherheit im kulturbereich
3265  563f3a83-d00d-4f70-ad26-7aa77d019839.flac	dadurch dauert das verfahren viel länger	dadurch geht es verfahren viel länger
3054  b78e97bd-8195-4ba3-835a-dad09c5e6a55.flac	gemeindeautonomie gilt eben für beide seiten	meine damen die herren gemeindeautonomie auf beiden seiten
2105  d307078f-2e26-43d4-8571-304245ad0b9d.flac	die situation ist schwierig und im moment blockiert	die situation ist schwierig und im moment blockiert
1379  e9a0d34f-ef7b-4f4d-8d77-e673465cdf20.flac	die befragungen wurden nur per telefon durchgeführt	sie haben die befragungen nur per telefon durchgeführt
2035  173430d8-3927-45ae-ab93-4d34586d066d.flac	es gibt andere kantone die es smarter angehen	es gibt andere kantone die das durchaus marteram belangen
2898  1bc21e15-84ce-430b-a379-3e43166b99cb.flac	da hat sich folgendes eingeschlichen	man hat sich etwas eingeschlichen
800  dcb74656-c825-47bc-b530-8ecaf03ed789.flac	sie wurden von der verwaltung schlüssig und gut beantwortet	wir sind von der verwaltung schlüssig und gut beantwortet
2452  809ec310-bd1e-45ad-93f9-93978c958860.flac	es wird zwar auch einen rabatt geben weil es ein mehrfachobjekt ist	es wird zwar auch rebot geben weil es mehrfach objekt ist
2420  56ad8966-5b66-4bb4-87c4-61a822b142e7.flac	ich gebe zuerst meine interessenbindung bekannt	ich gebe zuerst meine interessenbindung bekannt
1559  7b83efa1-3d9a-4dbc-909c-35d3df09011a.flac	die motion unseres ehemaligen grossratskollegen	die motion unseres ehemaligen grossratskollegen
1427  fd767ee8-7756-46fd-a6ac-13ed59b48318.flac	es ist wichtig dass das duale bildungssystem gestützt wird	es ist wichtig dass du alle bildungssysteme gestützt wird
713  913f7b00-22c9-4873-84e3-569adac770e7.flac	wir haben die kuhhorninitiative gewählt	wir haben kuhlland initiativen gewählt
1365  3509fd08-e9e9-47b9-838d-b7b957f61c3f.flac	der regierungsrat hat sich für variante 4 entschieden	der regierungsrat hat sich für variante 4 entfeder
540  a8ae3ab7-c061-431c-8040-e8a3f92d0630.flac	das wäre natürlich noch schön und klingt gut	das wäre natürlich noch schön und thun gut
816  7f5aef3b-222e-4562-aa88-b7a288310648.flac	vielmehr sind dies privatversicherte patienten	das sind privatversicherungen in die patienten
3122  3098e7b3-7649-41db-9323-5d1c851f752d.flac	die gemeinden müssen die möglichkeit haben lösungen anzubieten	diese möglichkeit muss geben dass die gemeinden lösungen anbieten können
1814  e10b108b-7b42-4aa1-aa1a-7c7c72fa0286.flac	zu einer aktiven flächenpolitik sagen wir nein	die aktiven flächenpolitik sagen wir nein
1124  0999cf58-b140-4222-bae1-f0b54112e864.flac	das thema wird im februar2019 intensiv angepackt	deshalb wird im februar 2019 intensiv angepackt
3327  8d32b04f-3f2b-40b3-8568-5a11bc0dd132.flac	die edufraktion stimmt einem postulat zu	die edufraktion stimmt einem postulat zu
1897  ff6d7f7e-cf5f-40b6-abe0-0cf8ba014e61.flac	wie bereits gesagt wurde das geschäft in der gsok intensiv behandelt	wie schon gesagt wurde das geschäft in der gsok intensiv behandelt
1061  d0a3752f-dff9-4292-a344-072609ce0075.flac	die überweisung von vorträgen und weiteren geschäften funktioniert gut	die überweisung von vorträgen und weiteren geschäften funktioniert gut
2803  6060c3a8-c936-44a2-b47b-317860192362.flac	also stimmen sie diesem fixbetrag wie er gefordert ist zu	stimmen sie diesem fixbetrag wieder gefordert zu
1995  a1183902-1187-4496-8f96-a79bffb102e9.flac	die edufraktion lehnt diese motion mehrheitlich ab	diese fraktion lehnt diese motion mehrheitlich ab
1367  cdbeec6b-3283-4cb6-b5e3-e285c8805275.flac	aus diesen gründen wird eine mehrheit von uns diesen kredit ablehnen	aus unseren gründen werden eine mehrheit diesen kredit ablehnen
1766  8c99686d-704c-4d73-9b89-45d29a40de85.flac	neu sollen 15 statt wie bisher nur 75 züge eingesetzt werden	man sollen 15 statt bisher 7 eine halbzig eingesetzt werden
1399  84646802-18b4-4efb-b172-e6f66be8ed95.flac	diese motion unterstreicht ein zentrales recht der schülerinnen und schüler	diese motion unterstreicht ein zentrales recht der schülerinnen und schüler
565  85bb81e6-d9c9-4011-8aa8-f6f5a918344a.flac	die berechneten anfangsmieten können teilweise nicht realisiert werden	die berechneten anfangsmieten können teilweise nicht realisiert werden
1494  d40797a6-8819-4415-80cc-24c11ba9a81f.flac	die edu ist plötzlich viel progressiver als die sp	die edu ist plötzlich viel progressiver als die sp
2807  e9f71504-dc6f-427a-ac3f-bf91d1681fd6.flac	zeitungsberichte werden je länger desto mehr weit weg von bern geschrieben	werden diese länger je mehr weit weg von bern geschrieben
1278  e7835bc0-f8ef-45c2-9ea3-b198a7ea178b.flac	ich möchte abertrotzdem noch auf zwei punkte hinweisen	ich möchte aber doch noch auf zwei punkte hinweisen
2604  36514226-d930-4517-b226-97fcddbbd81b.flac	es sind explizit die öffentlichen spitexorganisationen	es sind explizit die öffentlichen spitexorganisationen
2899  bb4dd7e7-be90-4f66-bc96-0affadb81740.flac	der kanton bern schafft sicher gute rahmenbedingungen für arbeit	der kanton bern schafft sicher gute rahmenbedingungen für arbeit
518  4a033497-46f8-4668-9033-1ee47bbb50ca.flac	es wird wieder um zwei jahre weiter hinausgeschoben oder vielleicht sogar noch länger	es wird wieder um zweier weiter ausgeschoben oder vielleicht sogar noch ausreichen
2345  61f3c0d0-fd61-4d75-bec0-138bfc3a34d7.flac	bitte stimmen sie dem antrag wie von der regierung vorgeschlagen zu	wir stimmen dem antrag der regierung vorgeschlagen zu
32  4ef6bded-a47d-4b16-b608-9316fc4f879b.flac	sprich wenn der bürger diejenige person wählen kann die für ihn am besten ist	eigentlich wenn der bürgertierte person wählen kann weil für ihn am besten ist
1101  27b70484-be23-411f-a73e-56e1f627d296.flac	man kann sagen man sei etwas weiter weg und höre nicht wie es rumort	der präsident kann man sagen wir seien ein wenig weiteren weg und gehören nicht wissen gebracht
123  db0d9cf0-6413-40ed-8ca9-5c74e5d5b898.flac	es braucht investitionen um das angestrebte ziel zu erreichen	es braucht investitionen um das angestrebte ziel zu erreichen
2744  7bb95a2d-df27-4dab-b33c-d6ce629de436.flac	entschuldigung wenn ich jetzt auch noch komme	dies existieren auch nicht zusammen die noch kommen
2498  03b3415c-fd9f-426c-86cd-61a3ebd7c4b5.flac	das gilt auch für die planungsregionen emmental und oberaargau	aber auch in der planungsregion machte neutrale energie beraten
268  08fe959c-220d-44c1-824f-87878a1f8d18.flac	der platz in wileroltigen liegt an und für sich günstig	der platz zieleroltigen nidamund für sich günstig
227  dceec9d1-223b-49e8-8789-3432a435fea3.flac	die grüne fraktion wird diesem postulat zustimmen	die grüne fraktion wird diesem postulat zustimmen
1398  17537e8f-8a9f-4b6e-8ab8-0ab5efd76fae.flac	es wurden 15 mio franken weniger gesprochen als früher	15 mio franken weniger gesprochen wurden ganz früher
1054  f95f1499-c3ac-491f-b477-b8e1d9426ea7.flac	wir möchten die regierung bestärken diesen weg weiterzugehen	wir möchten der regierung dadurch stärken dass sie diesen weg weitergehen
1247  bc4d8bda-1e2c-4784-b7d4-fac350cdb36f.flac	wenn wir dies wollten hätten wir diese motion ganz anders formuliert	aber wir möchten diese motion ganz anders formuliert
308  c0f4c599-3d94-4026-b43e-7f427f8c30bb.flac	die svpfraktion will sich vor dieser entwicklung nicht verschliessen	die fraktion der svp will sich von dieser entwicklung nicht verschliessen
2559  948ec73b-7337-48e8-aaae-bab31d32362c.flac	das geht aus dem papier das wir in der fdp verabschieden wollen deutlich hervor	es geht also papier die wir in der fdp verabschieden haben deutlich erfordert
2959  8a2307d6-1183-431b-937b-370c2e46ab0b.flac	es geht dabei um die verletzung der eigentumsgarantie und der wirtschaftlichkeit	es geht um die verletzung der eigentumsgarantie und der wirtschaftlichkeit
55  714e6bc5-1d9e-4124-8b48-121ab16091a3.flac	die bfh hat bereits heute unglaubliche stärken das wird nicht infrage gestellt	der kanton bern hat schon heute unglaubliche stärken und das ist überhaupt nicht infrage gestellt
428  79a90b0d-231f-490a-8203-96781a2a81e0.flac	pendlerinnen und pendler bestimmen so weitgehend den konsum	eine bendeling und bender bestimmen weitgehend ein bisschen der konsum
239  83971ffa-9d1d-4f49-b25d-a1e419e47c25.flac	und es hat halt auch wirklich mit dem finanziellen aspekt zu tun	es hat haltung auch das namen mit dem finanziellen zu tun
2389  2da3736b-2e96-45d2-84cd-350c8fd77cba.flac	soweit dies möglich ist ist diese forderung auch sinnvoll	soweit dies möglich ist macht diese forderung denn auch sinn
2986  febe8ed3-fab2-4313-adf2-a3eca5dda6c3.flac	vermieter hätten einen unnötigen sinnlosen mehraufwand	vermieter haben einen unnötigen sinnlosen mehraufwand
3145  dba44e4b-aeb2-4bea-8f4c-2e3bf48cf056.flac	mit einem entwurf ist ende 2020 zu rechnen	mit einem entwurf ist ein netzwand 20 zu rechnen
1170  b0ae0a51-ce57-4ad7-bfb0-5c324913a2e6.flac	wir danken dem regierungsrat für diesen bericht und nehmen ihn zur kenntnis	wir danken dem regierungsrat für diesen bericht und nehmen dann zur kenntnis
373  019cc1c5-df3f-4a03-8b89-9b6caee7238a.flac	am schluss machten wir eine arena und führten die bundesratswahl durch	am schluss haben wir eine rene gemacht und die bundesratswahl durchgeführt
1020  17671fe9-583e-4db4-b533-249fb1475242.flac	das kann die stadt bern machen und tut das wohl früher oder später auch	das kann die stadt bern machen die anscheibung früher über später auch
1421  63ec8aec-e7b4-4feb-9b15-0267095b023b.flac	auch wenn sich die familienmodelle laufend ändern spielt das keine rolle	auch wenn sich familienmodelle laufend ändern es spielt keine rolle
1145  8fdeb12f-f109-48ec-a18f-213be440d584.flac	reto knutti leitet die entsprechende abteilung an der eth zürich	der redokrutierte leitet die sprechenden abteilungen der eth zürich
2798  c7e81a24-b65e-412b-b1fc-ad4ebaad875b.flac	die ersten fünf bis sieben jahre bezahlt der bund	die erste fünf bis sieben jahre bezahlter bund
