id	target_txt	prediction
1069  common_voice_sv-SE_18858765	My bladder is about the size of a peanut.	I’ve got a migraine and diarrhea.
1436  common_voice_sv-SE_20021682	Do you have a therapist?	Have you lost your mind?
932  common_voice_sv-SE_19932426	No, not Alfred.	For the love of God!
669  common_voice_sv-SE_18754050	But I need the dynamo.	My ex-husband’s dad.
406  common_voice_sv-SE_18858835	I interrupted it!	I think so too.
928  common_voice_sv-SE_19932408	I love you mother.	My name is Mr.
811  common_voice_sv-SE_19624829	I can hardly believe it!	Have you lost your mind?
1051  common_voice_sv-SE_18858737	We’re playing dead.	Check the surveillance cameras
1223  common_voice_sv-SE_18770439	Which planet are you from?	No, I’m just happy.
1471  common_voice_sv-SE_18847637	He managed to save many.	I will do my best to find it.
91  common_voice_sv-SE_18850263	Aren’t you going to say anything?	She is actually my wife.
90  common_voice_sv-SE_18850262	It is not fun.	He doesn’t kill with emotion.
1275  common_voice_sv-SE_18775007	Your job is crap.	Can you move the bag?
289  common_voice_sv-SE_19582301	What is he talking about?	What did you find that?
391  common_voice_sv-SE_18736952	I want to make something very clear.	I got them from his office.
460  common_voice_sv-SE_18855094	Have faith, father.	Is that my brothers doppelganger?
135  common_voice_sv-SE_18836293	Where should I put it?	I will speak now!
871  common_voice_sv-SE_19795635	Will you mope forever?	Don’t even think of show?
882  common_voice_sv-SE_19845656	I couldn’t bear to sell it.	She is actually my wife.
499  common_voice_sv-SE_18716997	I look too ridiculous.	I don’t know what he’s doing.
620  common_voice_sv-SE_18853578	Who is it?	Goodbye for now.
1397  common_voice_sv-SE_20021447	It’s natural.	Have you lost your mind?
1433  common_voice_sv-SE_20021663	Because we have a good idea.	Can you hold here?
587  common_voice_sv-SE_19354304	It doesn’t matter.	Do you have a solid line?
853  common_voice_sv-SE_19790565	I need this.	That I do not know.
787  common_voice_sv-SE_19623822	He’s on a bathroom scale.	He’s getting married!
785  common_voice_sv-SE_19623818	What did you say?	What was it?
959  common_voice_sv-SE_18852868	We have no time to loose.	I will do my best to find it.
205  common_voice_sv-SE_18711920	Here, take the keys.	Fifty million down.
880  common_voice_sv-SE_19845654	I could lose my job over this.	Do not leave us in the dark.
922  common_voice_sv-SE_19932384	He is here somewhere.	Do you have a solid line?
866  common_voice_sv-SE_19795630	How much can they have?	Rambo in the mountains.
551  common_voice_sv-SE_19307801	That says it all.	Did you hear that?
683  common_voice_sv-SE_19758122	Winning, can’t you see.	Are you okay?
699  common_voice_sv-SE_19758180	My friend had a party.	Do you even need makeup?
288  common_voice_sv-SE_19582300	I don’t want to hurt anyone.	That’s not what I’m saying.
262  common_voice_sv-SE_18858745	There is nothing, nothing for you.	Is it okay to eat after you’ve nearly died?
494  common_voice_sv-SE_19550906	I should go.	And look at them!
490  common_voice_sv-SE_19550873	We need an office.	It won’t take long.
466  common_voice_sv-SE_18855101	Empty the fridge!	It is the strength amongst the rightful.
263  common_voice_sv-SE_18858746	Have you seen your sister?	Don’t fight it.
0  common_voice_sv-SE_20197015	What do you want me to say?	You are disgusting.
1188  common_voice_sv-SE_18780668	Yes, it’s a big difference.	So I really appreciate it.
1244  common_voice_sv-SE_18770482	Your skin is beaming.	She is actually my wife.
1400  common_voice_sv-SE_20021450	Makes it easier to sell.	We’re from Budapest.
751  common_voice_sv-SE_19476007	I am trying to protect what we have built.	I am going to tell you the secret.
593  common_voice_sv-SE_19354329	He didn’t build the railways here.	The government who beat our chief?
1464  common_voice_sv-SE_18847620	He have to bring the clients here.	They will love the massage.
1358  common_voice_sv-SE_20021234	Not right now.	Let’s get started.
1468  common_voice_sv-SE_18847634	And you can laugh!	Do you really want to know?
745  common_voice_sv-SE_19475999	Who has taken my son?	I don’t want to feel like an eight.
731  common_voice_sv-SE_19475984	Did you forget about our promise?	I will do everything to work for this?
1158  common_voice_sv-SE_18780613	You had a party, Max.	No, it’s actually fine.
1162  common_voice_sv-SE_18780621	Oh my god, it’s so good!	Do not leave us in the dark.
1263  common_voice_sv-SE_18774995	He lent it to me.	You can meet Daniel at my game night.
728  common_voice_sv-SE_19475981	Walter, what’s the point?	No, I don’t want to taste.
1186  common_voice_sv-SE_18780662	He was fascinated by bikes.	Does the company still exist thanks to her?
1218  common_voice_sv-SE_18770434	You don’t want a house and a lawn?	No, they’re probably just seeing each other.
1561  common_voice_sv-SE_18858225	I have some silly thought about a young girl.	We can stop the bombs from exploding.
849  common_voice_sv-SE_19578987	It’s rotting fast.	That is my office.
941  common_voice_sv-SE_19932455	I know a model.	That’s no problem.
1583  common_voice_sv-SE_18858785	I can hang with you, but I’m only looking.	When I look out among you, I see love.
1217  common_voice_sv-SE_18770433	It’s easy to remember it.	You know she drugged me.
1215  common_voice_sv-SE_18770431	For the rest of your lives.	You can die for it.
645  common_voice_sv-SE_18754021	You’re welcome.	It is not possible.
863  common_voice_sv-SE_19790580	Fucking waste of time!	Please leave us alone.
755  common_voice_sv-SE_19476011	If he doesn’t live here, then where is he?	The guy who wanted to buy our house.
1378  common_voice_sv-SE_20021363	He wasn’t feeling well.	How did you feel today?
697  common_voice_sv-SE_19758176	What the fuck!	She is actually my wife.
729  common_voice_sv-SE_19475982	The girls are running away from you.	She is not social.
1428  common_voice_sv-SE_20021641	I blew it.	How did you feel?
339  common_voice_sv-SE_19700042	It’s going well for you.	No, it’s not correct at all.
966  common_voice_sv-SE_18852875	She will be talking about mothers in their careers.	She was above me and started to pull my hair.
555  common_voice_sv-SE_19307805	Wait a minute.	What do you find?
943  common_voice_sv-SE_19932464	We will pay her.	It was just two trucks.
1005  common_voice_sv-SE_18853088	They will probably sign when we want to.	Is the old fridge broken?
893  common_voice_sv-SE_19589170	Why do you need to know that?	My name is Sara.
738  common_voice_sv-SE_19475991	You have to treat yourself to something.	He was sitting down below.
981  common_voice_sv-SE_18852931	And it’s for the little new one.	We can’t risk him recognizing you.
1439  common_voice_sv-SE_20021717	It is underlined.	How did you feel today?
674  common_voice_sv-SE_18754055	No, we have everything.	My name is Sara.
671  common_voice_sv-SE_18754052	But that is how it is.	Do you really thing?
566  common_voice_sv-SE_19307831	It’s the police.	Can you hold here?
995  common_voice_sv-SE_18853071	Oh, I don’t know how it’s done.	They will love the massage.
687  common_voice_sv-SE_19758137	You know what we should do?	No, I don’t think so.
1375  common_voice_sv-SE_20021346	You are so cool, brother!	Look what happened!
657  common_voice_sv-SE_18754033	And do not forget.	What did you mean by that?
925  common_voice_sv-SE_19932399	It’s not healthy.	You should not fly!
1442  common_voice_sv-SE_20021755	He’s still alive.	Do you want a beer?
1423  common_voice_sv-SE_20021611	I’m a human.	What do you want to do?
961  common_voice_sv-SE_18852870	Does a model look like this?	That will be once in a lifetime for him.
423  common_voice_sv-SE_18762826	He just wanted to destroy things.	She is actually my wife.
847  common_voice_sv-SE_19578985	Okay, I will do that.	Don’t even think of show?
1079  common_voice_sv-SE_18858792	But they must have some sort of relationship.	There is a little geezer inside rubbing his hands.
977  common_voice_sv-SE_18852927	There is no money for teachers.	When did you get thing?
492  common_voice_sv-SE_19550904	Yes, what do you think?	It is not possible
1142  common_voice_sv-SE_18746553	It is in the contract.	Maybe we should redeem it.
819  common_voice_sv-SE_19575630	So she asked me!	She should die.
261  common_voice_sv-SE_18858744	They were almost jailed.	That is my wife.
812  common_voice_sv-SE_19624830	Do you remember how she was laying?	That’s not what I’m saying.
294  common_voice_sv-SE_19797174	He is fake!	Maybe we should redeem it.
1086  common_voice_sv-SE_18858809	They sent soldiers to Iraq.	We can’t risk him recognizing you.
784  common_voice_sv-SE_19623776	Yes, look at me.	I’ll announ.
1194  common_voice_sv-SE_18780678	I have debt.	Maybe we should redeem?
260  common_voice_sv-SE_18858743	You are a victim.	Do you have a solid line?
1594  common_voice_sv-SE_18858806	Oh my god, I was just kidding.	Can you get the phone out for me?
435  common_voice_sv-SE_18763574	Do you want to see my schedule?	You don’t need to insist.
1302  common_voice_sv-SE_18775034	It’s a niche industry.	Can you make water sounds?
69  common_voice_sv-SE_19380482	They look radioactive.	Do not leave us in the dark.
1467  common_voice_sv-SE_18847633	Not a step closer.	He tipped off the police.
1459  common_voice_sv-SE_18847609	It’s almost November.	You don’t need to insist.
1519  common_voice_sv-SE_18847839	Where do we get the best price?	He doesn’t kill with emotion.
594  common_voice_sv-SE_19354330	She is still warm.	It is the car from the gas station.
1414  common_voice_sv-SE_20021503	They worked hard.	For your sake.
1398  common_voice_sv-SE_20021448	You have to help me.	I’m here to you.
1388  common_voice_sv-SE_20021410	No, screw her!	How did you feel today?
1480  common_voice_sv-SE_18847646	Okay, cheers to you.	She is actually my wife.
156  common_voice_sv-SE_18852638	I charmed her.	Fifty million dollar.
1350  common_voice_sv-SE_20021098	It’s your loss.	Do you want to see thing?
1268  common_voice_sv-SE_18775000	Did she turn out alright?	You can only carry her.
1267  common_voice_sv-SE_18774999	Oh, that’s weird!	You know, they have names.
444  common_voice_sv-SE_18763639	I don’t have to eat anything.	That’s not what I’m saying.
690  common_voice_sv-SE_19758152	A group has problems.	Are you an idiot?
321  common_voice_sv-SE_20159190	He wants to see it.	Did you hear that?
318  common_voice_sv-SE_20159187	Could you look for it for me?	But it is over now.
879  common_voice_sv-SE_19845653	We are those children.	That is my line.
1435  common_voice_sv-SE_20021670	They are completely insane.	How do you feel today?
757  common_voice_sv-SE_19476013	It’s humanity's last hope.	I knew you were going to say that.
952  common_voice_sv-SE_18852856	Can I bet everything?	It is so awkward.
146  common_voice_sv-SE_19469916	I can’t!	Let the chief speak.
821  common_voice_sv-SE_19575632	I’m just feeling a bit unwell.	Maybe she did your mind?
1569  common_voice_sv-SE_18858238	He’ll probably melt it down whilst we’re talking.	I don’t know why you care.
1543  common_voice_sv-SE_18851017	Wait, did you have something to say?	When I look out among you, I see love.
1547  common_voice_sv-SE_18851021	You don’t even have to shower today.	Is the old fridge broken?
1536  common_voice_sv-SE_18847867	Is anyone else bleeding?	I will look for you.
964  common_voice_sv-SE_18852873	They pulled my nails.	Have you forgotten our date?
1585  common_voice_sv-SE_18858791	I came back from Istanbul this morning.	He isn’t police, but they say he’s good.
908  common_voice_sv-SE_19589185	I’m taking leave now.	You lied to us.
1591  common_voice_sv-SE_18858803	They are less conspicuous.	Because I am a fucking gull.
66  common_voice_sv-SE_18853528	Listen to us.	But it is over now.
897  common_voice_sv-SE_19589174	And what do you get out of it?	You will still be working.
1562  common_voice_sv-SE_18858226	I’m trying to stop you from making a fool out of yourself.	We can stop the bombs from exploding.
1208  common_voice_sv-SE_18770424	We can’t afford it.	On the other hand.
1477  common_voice_sv-SE_18847643	We will take the convertible.	Do you have a solid line?
1469  common_voice_sv-SE_18847635	It’s a gold mine, I promise!	They will love the massage.
1044  common_voice_sv-SE_18858725	I’m not sure.	Yes, I told all of you.
1189  common_voice_sv-SE_18780669	That’s what I wanted to tell you today.	You can die for it.
108  common_voice_sv-SE_19413938	Impressive.	Oh my god, I’m eating something!
274  common_voice_sv-SE_20093358	Take it.	Have you lost your mind?
1089  common_voice_sv-SE_18858812	Leave this planet immediately.	Let’s say you’re allowed to kill one cow each mon.
1309  common_voice_sv-SE_18775041	Then you are done.	Do you want to see?
1147  common_voice_sv-SE_18746564	Don’t look at me like that.	Does your friend speak Hungarian?
307  common_voice_sv-SE_18742728	Go check the roof.	That was more than a year agou?
1333  common_voice_sv-SE_20020995	Will I be kidnapped?	Have you lost your mind?
826  common_voice_sv-SE_19575642	I know he was just released.	I can’t even get a hold of a little runt!
427  common_voice_sv-SE_18762836	Can you point him out?	Do you have a solid line?
1445  common_voice_sv-SE_20021772	Yes, do you know him?	Have you lost your mind?
388  common_voice_sv-SE_18736944	You are because we’re leaving.	Do you have a solid line?
99  common_voice_sv-SE_19391498	Look at the sky.	Do you want to see this?
1310  common_voice_sv-SE_18775042	We have a fucking brilliant idea.	If you want to get you would get it.
758  common_voice_sv-SE_19476014	You are lucky that the telegram just arrived.	The guy with the green hat is my cousin.
102  common_voice_sv-SE_19391502	It’s all set then.	That’s not what I’m saying.
207  common_voice_sv-SE_18711923	Who hasn’t gotten their period yet?	She is actually my wife.
397  common_voice_sv-SE_18857976	I don’t have any plans.	Is it okay?
1458  common_voice_sv-SE_18847608	That was a long time ago.	Do you have a solid line?
399  common_voice_sv-SE_18857978	You are not trying to stop me.	Maybe we should redeem it.
1443  common_voice_sv-SE_20021756	You should see my basement.	This one is good.
1301  common_voice_sv-SE_18775033	No, home to Los Angeles.	No, I’m just happy.
293  common_voice_sv-SE_19797173	I’ve seen pictures of it.	Have you lost your mind?
390  common_voice_sv-SE_18736951	So I’m flying away.	His condition has gotten worse.
814  common_voice_sv-SE_19651676	What did you do with her?	What is this?
1257  common_voice_sv-SE_18774983	Is it always this many girls?	I have not been seeking attention.
284  common_voice_sv-SE_19582286	Prostitution is legal there.	People need to know what is going on.
1277  common_voice_sv-SE_18775009	I broke my arm again.	You can die for it.
607  common_voice_sv-SE_19354343	Has anybody spoken to you?	Do you have a solid line?
216  common_voice_sv-SE_18852988	Are we agreed?	It is so awkward.
950  common_voice_sv-SE_18852854	That’s insane.	They get to entertain themself.
382  common_voice_sv-SE_18736932	No, forget it.	It is so awkward.
1167  common_voice_sv-SE_18780634	An alliance with you.	This one is good.
856  common_voice_sv-SE_19790573	I said that I have never been happy.	I can’t even get a hold of a little runt!
1524  common_voice_sv-SE_18847845	It is easier to lose than to receive.	Because I insulted your friend?
1191  common_voice_sv-SE_18780671	What minimum effort?	Do you even need makeup?
1522  common_voice_sv-SE_18847843	I did the same for my wedding!	Have you lost your mind?
911  common_voice_sv-SE_19589188	Do you have a plan for it?	Think god damn it!
1516  common_voice_sv-SE_18847715	Because, it is my life Harry!	Do you think it will work this evening?
859  common_voice_sv-SE_19790576	We are so happy to tell.	If it were up to me.
1184  common_voice_sv-SE_18780659	He never recovered.	You can die for it.
539  common_voice_sv-SE_18923764	Do you want to hear something weird?	It is strange, because in the end.
540  common_voice_sv-SE_18923765	Now, do I get the honor?	You can die for it.
1165  common_voice_sv-SE_18780632	It will be fun.	That I do not know.
1160  common_voice_sv-SE_18780618	No one would want to do that.	It is my best friends stag party.
491  common_voice_sv-SE_19550903	I want to include the fingers.	What didn’t they have?
365  common_voice_sv-SE_18861587	And I’m still here.	My name is Sara.
505  common_voice_sv-SE_18717008	It is The Predator.	Do you want to see something?
300  common_voice_sv-SE_19797190	Let me take them to the city.	The government who beat our chief?
1182  common_voice_sv-SE_18780657	Lets go back!	You can die for it.
134  common_voice_sv-SE_18836292	Oh my God, my apologies.	Do you have a solid line?
653  common_voice_sv-SE_18754029	Do you want to dishonor your family?	We have to fix this so we can.
1347  common_voice_sv-SE_20021094	The shield is too powerful!	It is so awkward.
809  common_voice_sv-SE_19624827	What are we looking for?	That’s not what I’m saying.
1396  common_voice_sv-SE_20021427	But I know where it is.	What are you doing here?
940  common_voice_sv-SE_19932452	Alright, I’m fine with that.	That’s no problem.
595  common_voice_sv-SE_19354331	We know who is to blame.	We have already given him money.
1456  common_voice_sv-SE_20105070	So jump me.	I’m not moping.
695  common_voice_sv-SE_19758164	I mean, think.	That is not the spirit at all.
85  common_voice_sv-SE_19806499	Then we have this.	Do you have a solid line?
813  common_voice_sv-SE_19651675	Without what is next to it.	I will do my best to find it.
971  common_voice_sv-SE_18852916	You don’t get it.	You don’t need to insist.
987  common_voice_sv-SE_18852948	Why did you marry dad?	Do you really want to know?
560  common_voice_sv-SE_19307820	So much love.	Speak French.
580  common_voice_sv-SE_19354296	Don’t touch the water.	It is so annoying.
726  common_voice_sv-SE_19475979	Can we still plant.	I will do my best to find it.
3  common_voice_sv-SE_19557664	And we have to do everything.	Do you even need makeup?
350  common_voice_sv-SE_19700053	Call me if you are not talking about work.	Let me drive you, as moral support.
1078  common_voice_sv-SE_18858790	I hope you have an amazing life and year.	We can’t risk him recognizing you.
775  common_voice_sv-SE_19623731	Don’t tare it.	Do you have a solid line?
439  common_voice_sv-SE_18763609	It was a little bit much.	No, I’m just happy.
182  common_voice_sv-SE_18713029	That is illegal.	Have you lost your mind?
1200  common_voice_sv-SE_18797086	Alfred, listen to me.	Do you mean life after death?
1068  common_voice_sv-SE_18858763	I barley had any sleep.	You gave me the worst day of my life.
309  common_voice_sv-SE_18742730	With that guy?	That I do not know.
403  common_voice_sv-SE_18858042	No, I have the bike.	Should I answer the text?
345  common_voice_sv-SE_19700048	I’m worried for you.	Good, lets go start this company.
1364  common_voice_sv-SE_20021295	Yes, him.	I’m almost done.
1493  common_voice_sv-SE_18847659	Would I let you starve to death?	Should I take the last one?
30  common_voice_sv-SE_19700311	You need my help?	Have you lost your mind?
1035  common_voice_sv-SE_18858714	So we appreciate your understanding.	It is the strength amongst the rightful.
918  common_voice_sv-SE_19932363	Well you are a model now.	For the love of God!
394  common_voice_sv-SE_18736955	Everybody is missing my birthday.	Do you have a solid line?
410  common_voice_sv-SE_18858839	He has paid.	I will do my best to find it.
1047  common_voice_sv-SE_18858728	How did you do that?	Fifty million dollar.
1325  common_voice_sv-SE_18775058	We will have to take him by force.	No, I just walked in here.
295  common_voice_sv-SE_19797175	I can pick you up later.	You know she drugged me.
445  common_voice_sv-SE_18763640	No particular reason.	There is no one for you.
1490  common_voice_sv-SE_18847656	Not having to hide from the police.	For our hundredth bachelor party!
1533  common_voice_sv-SE_18847859	Can you stop screaming at me?	You don’t need to insist.
476  common_voice_sv-SE_19550727	I was alone.	Go to school.
489  common_voice_sv-SE_19550872	He knows what he’s done.	It makes bubbles.
478  common_voice_sv-SE_19550729	There are so many people running around here.	She probably won’t mind.
1374  common_voice_sv-SE_20021345	I punched myself over the mouth.	They had a rough childhood.
951  common_voice_sv-SE_18852855	To try and kill me?	Finally I’ve found you.
727  common_voice_sv-SE_19475980	I've got butterflies in my stomach.	What do you know about women?
834  common_voice_sv-SE_19578945	Because it’s crazy enough.	Maybe she did.
24  common_voice_sv-SE_18942118	But this is different.	Have you lost your mind?
622  common_voice_sv-SE_18853580	Get lost!	Can I have your card?
1346  common_voice_sv-SE_20021083	May I see the bag?	Do you have a solid line?
840  common_voice_sv-SE_19578956	Your name is Lebowski.	How did you feel to the bad?
896  common_voice_sv-SE_19589173	Sucks in the Christmas feeling.	Have you lost your mind?
1354  common_voice_sv-SE_20021202	Why me exactly?	Do you have a solid line?
672  common_voice_sv-SE_18754053	You can find happiness.	That was it like my Maria.
957  common_voice_sv-SE_18852866	How do you have that precise numbers?	He isn’t police, but they say he’s good.
1438  common_voice_sv-SE_20021710	Give me your phone.	How do you feel today?
1391  common_voice_sv-SE_20021414	No, that doesn’t work.	Have you lost your mind?
933  common_voice_sv-SE_19932429	What did I talk about?	That’s no problem.
1421  common_voice_sv-SE_20021608	Let her do it then!	How do you feel today?
1556  common_voice_sv-SE_18858220	I’m so tired of that darn family.	When will we stop losing things?
1551  common_voice_sv-SE_18851025	The area is very isolated.	They had a rough childhood.
302  common_voice_sv-SE_18742723	We’re completely dead!	That is not what I’m something.
349  common_voice_sv-SE_19700052	How is the game going?	What kind of lamb meat is this?
520  common_voice_sv-SE_18852864	Did you also swim in the lake?	You can die for it.
1473  common_voice_sv-SE_18847639	His psychiatrist called me.	I didn’t want to say that.
484  common_voice_sv-SE_19550825	But not a word to them.	What is this?
407  common_voice_sv-SE_18858836	Are you not letting us in?	Don’t make it up.
1037  common_voice_sv-SE_18858717	I flipped out.	Let me drive you, as moral support.
1137  common_voice_sv-SE_18746541	I’m not mad.	You know she drugged me.
526  common_voice_sv-SE_18852910	And she has a french connection.	It is strange, because in the end.
836  common_voice_sv-SE_19578947	She trusts him, okay?	That is my birthday.
1404  common_voice_sv-SE_20021454	May we come in?	Can I get weapons?
467  common_voice_sv-SE_18855102	The opposition needs our support!	I made a scene on purpose.
358  common_voice_sv-SE_18856713	I’m just surprised.	What do you know about women?
1196  common_voice_sv-SE_18780681	Grab a bike and get out.	That I do not know.
327  common_voice_sv-SE_20053701	Do you want to see him?	This is antibiotics.
5  common_voice_sv-SE_19557666	Where is this guy?	What do you know about women?
680  common_voice_sv-SE_19758104	What the fuck?	Have you heard of bell own?
504  common_voice_sv-SE_18717007	It looks nice.	Do you have a solid line?
1274  common_voice_sv-SE_18775006	I just want to kill everyone.	No, I’m just happy.
982  common_voice_sv-SE_18852932	I prefer not to do it.	Is the old fridge broken?
1116  common_voice_sv-SE_18746449	But you left.	Yes, I’m coming.
1389  common_voice_sv-SE_20021412	They are pissing me off.	Have you lost your mind?
942  common_voice_sv-SE_19932458	Another thing to take care of.	Do you really think so?
179  common_voice_sv-SE_18713026	What an idiot.	Have you lost your mind?
393  common_voice_sv-SE_18736954	It is boring and poorly furnished.	Have you lost your mind?
1185  common_voice_sv-SE_18780660	Apparently Chris is quitting.	You can die for it.
1009  common_voice_sv-SE_18854177	I’ve spoken with the hotel manager.	We have to build a model and see if it works.
1308  common_voice_sv-SE_18775040	Okay, you are right.	You can die for it.
954  common_voice_sv-SE_18852858	I knew you were going to ask that.	Let him buy another hour.
793  common_voice_sv-SE_19623981	I’m sorry.	Now we’re here.
311  common_voice_sv-SE_20159179	I have already said that.	But it is over now.
708  common_voice_sv-SE_19758225	Why is it taking this long?	We’re going to get you into university.
565  common_voice_sv-SE_19307830	He can bring water up.	Do you have a solid line?
301  common_voice_sv-SE_18742722	I’m leaving you.	Do you have a librear?
724  common_voice_sv-SE_19475977	I don’t mean the bum.	I will do my best to find it.
378  common_voice_sv-SE_18850867	Be careful.	Did you hear that?
1393  common_voice_sv-SE_20021418	I usually work out at the warehouse.	How do you feel today?
335  common_voice_sv-SE_20053720	Wow, you’re handsome!	Do you have a solid line?
934  common_voice_sv-SE_19932432	Do you wanna die?	No, I don’t think so.
682  common_voice_sv-SE_19758121	Damn it, you are right.	My husband is cheat.
975  common_voice_sv-SE_18852925	I am going to let you rest.	Do you really want to know?
845  common_voice_sv-SE_19578962	Is there not supposed to be any drilling here?	This is my office.
681  common_voice_sv-SE_19758120	There might be evidence in there.	Which way should I take to work?
799  common_voice_sv-SE_19624031	It would work.	Do you have a solid line?
424  common_voice_sv-SE_18762827	That’s a nice, round number.	Let the chief speak.
860  common_voice_sv-SE_19790577	You can’t tell them anything.	That is my line.
839  common_voice_sv-SE_19578955	Sure, but money is just money!	The should die.
204  common_voice_sv-SE_19732955	Where are they, you scum?!	Have you lost your mind?
331  common_voice_sv-SE_20053716	You can fight it.	Can I get weapons?
822  common_voice_sv-SE_19575638	It’s not the doctor?	That is my office.
936  common_voice_sv-SE_19932438	Now it is my turn!	You can kill us both.
737  common_voice_sv-SE_19475990	We need a patrol car.	Lets start our own, together.
888  common_voice_sv-SE_19589165	You are throwing too hard!	No, it’s a trick.
562  common_voice_sv-SE_19307822	This is crazy.	That is my line.
497  common_voice_sv-SE_18716988	You are a liar.	Do you have a solid line?
341  common_voice_sv-SE_19700044	It’s the same for everyone, believe me.	You have to be on heavy medication.
228  common_voice_sv-SE_19518859	Salt makes everything taste better.	Does it look like I’m married?
801  common_voice_sv-SE_19624053	As simple as that.	Do you have a solid line?
1416  common_voice_sv-SE_20021505	I spoke from the heart.	No, I don’t know about it.
990  common_voice_sv-SE_18853066	If you have a high school degree you are here.	They don’t even show up at my events anymore.
416  common_voice_sv-SE_18762819	It seems like we are talking about different things.	Do you have a solid line?
910  common_voice_sv-SE_19589187	You can shut up.	That’s no problem.
281  common_voice_sv-SE_20093365	We bleed and suffer.	Do you want a beer?
561  common_voice_sv-SE_19307821	We made a deal.	Fifty million dollars.
903  common_voice_sv-SE_19589180	It is allegedly able to withstand an atomic bomb.	The stake is twenty.
507  common_voice_sv-SE_18717010	I have a science test.	We can’t delay.
575  common_voice_sv-SE_19354291	Are we talking about figs, or what?	It is the car from the gas station.
567  common_voice_sv-SE_19307832	Yes, what’s the point?	Do you want in?
190  common_voice_sv-SE_19865460	That could work.	Is this alright?
554  common_voice_sv-SE_19307804	That’s ridiculous, who cares?	For the love of God!
808  common_voice_sv-SE_19624826	I want to search the car.	What is this madness?
175  common_voice_sv-SE_18748654	You can come back and get more.	I know you were going to say that.
895  common_voice_sv-SE_19589172	Why would you stay quiet?	It can’t be everywhere.
514  common_voice_sv-SE_18717023	Where did they go!	Did you hear that?
654  common_voice_sv-SE_18754030	I’ll lure them away.	This conversation won.
1057  common_voice_sv-SE_18858750	We called, it’s cool.	Good, lets go start this company.
662  common_voice_sv-SE_18754043	He cried like a baby!	She is actually my wife.
1281  common_voice_sv-SE_18775013	Now you’re going to sleep.	You can only carry her.
457  common_voice_sv-SE_18855089	I’m still mad that you saved me.	The guy with the green hat is my cousin.
1236  common_voice_sv-SE_18770458	Thanks to you in that case.	You gave me all the clichés for this?
701  common_voice_sv-SE_19758182	But he did not sneak into school.	Which food is the most overrated?
1212  common_voice_sv-SE_18770428	Who says he doesn’t live here?	You gave me all the clichés for this?
222  common_voice_sv-SE_18853008	I don’t even know her.	We will have him in a few days.
1067  common_voice_sv-SE_18858762	If you don’t do like I say.	When I look out among you, I see love.
696  common_voice_sv-SE_19758166	You are elite trainees.	What is this madness?
734  common_voice_sv-SE_19475987	And today I’ll prove it to you.	Have you lost your mind?
238  common_voice_sv-SE_18711297	There they are!	Can I get weapons?
790  common_voice_sv-SE_19623978	Damn, it’s Bollywood!	Have you lost your mind?
1296  common_voice_sv-SE_18775028	Bridges and tunnels are packed.	I just wanted my career to move forward.
1097  common_voice_sv-SE_18858821	I got a job at the university.	Good, lets go start this company.
1124  common_voice_sv-SE_18746497	He’s probably already at it.	Do you mean life after death?
1101  common_voice_sv-SE_18858825	William, make sure to wash yourself before you enter.	Yes, I look like a girl that received compassion.
1289  common_voice_sv-SE_18775021	We almost got killed, Harry!	You gave me all the clichés for this?
408  common_voice_sv-SE_18858837	What are you staring at, you pig!	Have you lost your mind?
572  common_voice_sv-SE_19307837	That also applied to where he lived.	For the love of God!
380  common_voice_sv-SE_18850870	Do you know what else?	Go to your mother.
77  common_voice_sv-SE_19936092	We’re dead.	That is my line.
81  common_voice_sv-SE_18859210	How many elevators can you see?	We’re going to party now!
552  common_voice_sv-SE_19307802	And then we won’t mention it again.	So I really appreciate it.
637  common_voice_sv-SE_18853595	I hadn’t.	People ran out of food.
1437  common_voice_sv-SE_20021700	A stolen necklace.	What do you know about women?
581  common_voice_sv-SE_19354297	An excellent point.	What are you doing?
362  common_voice_sv-SE_18861584	So that’s what they did.	It is so awkward.
519  common_voice_sv-SE_18852863	He promised me.	It is so awkward.
530  common_voice_sv-SE_18852914	I took care of my ex-husband.	Have you lost your mind?
493  common_voice_sv-SE_19550905	I said we had to get out of there.	But that’s no problem.
147  common_voice_sv-SE_19469917	He probably resisted.	The school has received a bomb threat.
141  common_voice_sv-SE_19020384	Wanna get high?	Who else is signing?
1344  common_voice_sv-SE_20021079	So this is the famous?	That’s no problem.
689  common_voice_sv-SE_19758139	Call me always ready.	Do you know each other?
909  common_voice_sv-SE_19589186	It’s my last night.	They are beautiful.
305  common_voice_sv-SE_18742726	No, take the bicycle.	That did you find the do?
1455  common_voice_sv-SE_20105066	You are the only speaker.	How do you feel today?
996  common_voice_sv-SE_18853073	I go out with friends and eat pasta with gluten.	I made a scene on purpose.
227  common_voice_sv-SE_19518858	This will be your final case.	Does it look like I’m married?
1343  common_voice_sv-SE_20021057	You can see it on the schematics.	Do you really want to know?
1338  common_voice_sv-SE_20021027	Are you really that crazy?	She is actually my wife.
456  common_voice_sv-SE_18855087	We didn’t find any more clues on the bus.	I got them from his office.
455  common_voice_sv-SE_18855085	You need to tell more about the girl.	We can’t risk him recognizing you.
1348  common_voice_sv-SE_20021096	And the bad guys is like that	Have you lost your mind?
1402  common_voice_sv-SE_20021452	He started to smile like this.	What do you know about women?
1235  common_voice_sv-SE_18770457	Now they’ve both disappeared.	Yes, if you only sing together it’s okay.
