id	target_txt	prediction
1641  ch_ag_1457.wav	bier ist das meistverkaufte alkoholgetränk in afrika	bier ist das meistverkaufte alkoholgetränk in afrika
2157  ch_lu_1033.wav	der sage nach stand früher hier ein schafhof	der sage nach stand früher hier ein schafhof
449  ch_be_1554.wav	einer davon ist peter eberhard	einer davon ist peter eberhard
2026  ch_bs_2550.wav	der schleppt den ganzen tag ein baby durch die gegend	der schleppt den ganzen tag ein baby durch die gegend
513  ch_be_2276.wav	du ziehst die doch besser aus	du ziehst die doch besser aus
186  ch_vs_0898.wav	karrierestart zwischen hightech und tradition	karrierestart zwischen hightech und tradition
183  ch_vs_0867.wav	ist die gesundheit der bevölkerung gewährleistet	ist die gesundheit der bevölkerung gewährleistet
1401  ch_sg_2659.wav	meine frau hat sie gestrickt und ich hänge an den dingern	meine frau hat sie gestrickt und ich hänge an den dingern
1810  ch_bs_2392.wav	man geht von haus zu haus und klingelt an der tür	man geht von haus zu haus und klingelt an der tür
1792  ch_bs_0432.wav	daher wird sie auch als fenster bezeichnet	daher wird sie auch als fenster bezeichnet
649  ch_gr_0576.wav	trudi gerster war wie greta thunberg	trudi gerster war wie greta thunberg
1562  ch_ag_2607.wav	vielleicht siege ich im nächsten kampf sagte scida	vielleicht siege ich im nächsten kampf sagte scida
134  ch_vs_0057.wav	dann lacht er sie aus und springt fort	dann lacht er sie aus und springt fort
2293  ch_lu_0665.wav	die grössten wälder der schweiz befinden sich im tessin und im jura	die grössten wälder der schweiz befinden sich im tessin und im jura
990  ch_zh_0213.wav	es brauche mehr stellen für athletinnnen und athleten	es brauche mehr stellen für athletinnnen und athleten
1035  ch_zh_0548.wav	die karten werden im steuerwettbewerb also neu gemischt	die karten werden im steuerwettbewerb also neu gemischt
1795  ch_bs_2219.wav	denkst du das jemand ihm absichtlich schadete	denkst du das jemand ihm absichtlich schadete
1861  ch_bs_1249.wav	das fliegen ist von den meisten steuern befreit	das fliegen ist von den meisten steuern befreit
1894  ch_bs_0586.wav	die worte der sommermonate juli und august	die worte der sommermonate juli und august
1589  ch_ag_2215.wav	seither hat die zahl der sorbischsprecher stark abgenommen	seither hat die zahl der sorbischsprecher stark abgenommen
993  ch_zh_0561.wav	der zweite wahlgang verspricht also einiges an spannung	der zweite wahlgang verspricht also einiges an spannung
2224  ch_lu_1234.wav	der jura aber auch die voralpenregionen bleiben sonnig	der jura aber auch die voralpenregionen bleiben sonnig
259  ch_vs_1211.wav	sonst haben wir punkto wetter keine grossen änderungen	sonst haben wir punkto wetter keine grossen änderungen
239  ch_vs_2320.wav	die ernte wurde vernichtet und vieh ertrank	die ernte wurde vernichtet und vieh ertrank
924  ch_zh_1721.wav	booker hatte inzwischen sein pferd gezügelt und gewendet	booker hatte inzwischen sein pferd gezügelt und gewendet
506  ch_be_1757.wav	ein besonders schriller schrei zerriss die luft	ein besonders schriller schrei zerriss die luft
2196  ch_lu_1813.wav	winterlicher sonntag mit teilweise kräftigem schneegestöber	winterlicher sonntag mit teilweise kräftigem schneegestöber
1646  ch_ag_0946.wav	der mars wird auch als der rote planet bezeichnet	der mars wird auch als der rote planet bezeichnet
635  ch_gr_1330.wav	die neuen sanktionen gegen chamenei bewiesen dies	die neuen sanktionen gegen chamenei bewiesen dies
938  ch_zh_2980.wav	kurze zeit später stürmen die paladine das haus	kurze zeit später stehen die beratungen deshaus
1417  ch_sg_1783.wav	heute gibt es gekochte kartoffeln sagte mutter	heute gibt es gekochte kartoffeln sagte mutter
213  ch_vs_1172.wav	es ist mit frost bei minus zehn grad zu rechnen	es ist mit frost bei minus zehn grad zu rechnen
2040  ch_bs_2008.wav	die zellen werden mit einem schredder zerquetscht	die zellen werden mit einem schredder zerquetscht
2075  ch_lu_1839.wav	vor allem am freitag im osten teilweise andauernder regen	vor allem am freitag im osten teilweise andauernder regen
680  ch_gr_0417.wav	diese abbildungen nennt man die<<unk>>pfade<<unk>>des prozesses	diese abbildungen nennt man die<unk>pfade<unk>des prozesses
1965  ch_bs_1716.wav	nein sagte sie und weinte lauter	nein sagte sie und weinte lauter
2221  ch_lu_1220.wav	am sonnigsten ist es morgen aber definitiv richtung chur	am sonnigsten ist es morgen aber definitiv richtung chur
486  ch_be_0059.wav	dort parkst du und überquerst die strasse	dort parkst du und überquerst die strasse
2156  ch_lu_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwängte sich durch die öffnung und wühlte weiter
2225  ch_lu_2715.wav	das blieb still war aber etwas uneben	das blieb still war aber etwas uneben
2294  ch_lu_0895.wav	allerdings hat das unternehmen schon bislang cookies blockiert	allerdings hat das unternehmen schon bislang cookies blockiert
2188  ch_lu_0258.wav	ich befürchte dass die antenne krankheiten auslöst	ich befürchte dass die antenne krankheiten auslöst
1538  ch_ag_0561.wav	der zweite wahlgang verspricht also einiges an spannung	der zweite wahlgang verspricht also einiges an spannung
1224  ch_zh_3683.wav	militärische tornister sind heute ohne rahmen	militärische tornister sind heute ohne rahmen
1033  ch_zh_1124.wav	maria wird betäubt und zur baustelle gefahren	maria wird betäubt und zur baustelle gefahren
2159  ch_lu_1190.wav	im norden bringt ein tiefdruckgebiet schlechtes wetter	im norden bringt ein tiefdruckgebiet schlechtes wetter
820  ch_gr_2549.wav	sie mussten ihn auf eine lichtung geschleppt haben	sie mussten ihn auf eine lichtung geschleppt haben
1190  ch_zh_1257.wav	doch nur die priester zu fördern wird nichts ändern	doch nur die priester zu fördern wird nichts ändern
1187  ch_zh_3695.wav	wo habe ich denn meine uhr hingelegt	ich habe damals noch meine juhr hingegesen
856  ch_zh_3916.wav	es wird wie instantkartoffelpüree zubereitet	es wird wie instantkartoffelpüree zubereitet
1595  ch_ag_1046.wav	die art gehört zu den sklavenhaltenden ameisen	die art gehört zu den sklavenhaltenden ameisen
1628  ch_ag_1641.wav	statt sechzehn nehmen neu vierundzwanzig teams teil	statt sechzehn nehmen neu vierundzwanzig teams teil
1199  ch_zh_1519.wav	gerade diese trennung wurde von der linken kritisiert	gerade diese trennung wurde von der linken kritisiert
305  ch_be_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die reifen dieses wagens waren nicht kugelsicher
696  ch_gr_1872.wav	am sonntag oft sonnig ein paar wolken	am sonntag oft sonnig ein paar wolken
9  ch_vs_2723.wav	unterdessen sonnte er sich in dem applaus	unterdessen sonnte er sich in dem applaus
196  ch_vs_1748.wav	die hunde zankten sich um die leckerbissen	die hunde zankten sich um die leckerbissen
930  ch_zh_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt
1460  ch_sg_2314.wav	kämpfende jugend erschreckt nicht der tod	kämpfende jugend erschreckt nicht der tod
1126  ch_zh_1493.wav	die kleine kammer setze falsche prioritäten	die kleine kammer setze falsche prioritäten
84  ch_vs_2736.wav	er hätte nie seinen trachtenanzug verschmutzt	er hatte nie seinen trachtenanzug verschmutzt
923  ch_zh_3136.wav	die beratungen seien zahlreich die geschäfte komplex	es seien viele beratungen und komplexe geschäfte
273  ch_vs_2732.wav	vielleicht hatten ihn unsere erhobenen stimmen verscheucht	vielleicht hatten unsere erhobenen stimmen verscheucht
2166  ch_lu_2328.wav	die explodierende granate tötete den wal schneller	die explodierende granate tötete den wal schneller
1654  ch_ag_0601.wav	dies ist ihre dritte kandidatur für den ständerat	dies ist ihre dritte kandidatur für den ständerat
1790  ch_bs_0340.wav	liane hat inzwischen ihre dummheit eingesehen	liane hat inzwischen ihre dummheit eingesehen
606  ch_gr_0399.wav	der geist habe ihn nicht erschreckt sondern inspiriert	der geist habe ihn nicht erschreckt sondern inspiriert
1026  ch_zh_0951.wav	der jupiter ist der grösste planet des sonnensystems	der jupiter ist der grösste planet des sonnensystems
1873  ch_bs_0182.wav	die bahnfahrt ist im skipass inbegriffen	die bahnfahrt ist im skipass inbegriffen
2320  ch_lu_0303.wav	croissant fungierte als ihr instrukteur und kurier	croissant fungierte als ihr instrukteur und kurier
2021  ch_bs_1924.wav	genf prescht in sachen uberverbot vor	genf prescht in sachen uberverbot vor
29  ch_vs_1160.wav	es gibt auch morgen etwa zwölf bis fünfzehn grad	es gibt auch morgen etwa zwölf bis fünfzehn grad
1600  ch_ag_0600.wav	wir haben viel mit vertraulichen dokumenten zu tun	wir haben viel mit vertraulichen dokumenten zu tun
917  ch_zh_2214.wav	seither hat sie stark abgenommen	seither hat sie stark abgenommen
2100  ch_lu_0065.wav	seine reifen drehten durch er rutschte zur seite	seine reifen drehten durch er rutschte zur seite
883  ch_zh_2605.wav	ich sah mich um aber ty war nirgends	ich sah mich um aber ty war nirgends
1796  ch_bs_0383.wav	dabei ist ihr ihre sprachbegabung eine enorme hilfe	dabei ist ihr ihre sprachbegabung eine enorme hilfe
2115  ch_lu_1025.wav	daher wurden die letzten tracks nicht mehr zum remixen freigegeben	daher wurden die letzten tracks nicht mehr zum remixen freigegeben
1245  ch_sg_2307.wav	eislaufen ist in lemmer volkssport	eislaufen ist in lemmer volkssport
266  ch_vs_0872.wav	auch laserpointer sind von der verordnung betroffen	auch laserpointer sind von der verordnung betroffen
293  ch_be_2517.wav	jack hatte ihr beim sprechen in die augen geschaut	jack hatte ihr beim sprechen in die augen geschaut
2239  ch_lu_0472.wav	der frühere landesbischof niklot beste war sein vater	der frühere landesbischof niklot beste war sein vater
1645  ch_ag_2162.wav	zum beispiel im raum walensee oder in st gallenappenzell	zum beispiel im raum walensee oder in st gallenappezell
1877  ch_bs_2554.wav	tief unter sich hörte er einen mann der schnarchte	tief uter sich hörte er einen mann der schnarchte
2094  ch_lu_1435.wav	der im libanon geborene kennt das terrain und war selber im feld	der im libanon geborene kennt das terrain und war selber im feld
1566  ch_ag_0945.wav	der erdmond ist der fünftgrösste mond in unserem sonnensystem	der erdmond ist der fünftgrösste mond in unserem sonnensystem
2250  ch_lu_1397.wav	der aufschwung unter erdogan war stark mit dem bauboom verknüpft	der aufschwung unter erdogan war stark mit dem bauboom verknüpft
1642  ch_ag_2176.wav	zwar sei das leben für künstler in basel teurer als in berlin	das leben für künstler sei der basel teurer als in berlin
2204  ch_lu_0462.wav	seine studien in der fotografie vollzog er als autodidakt	seine studien in der fotografie vollzog er als autodidakt
1034  ch_zh_3055.wav	mit dieser schummelei kam ich schliesslich auch bis zum spielende	bei dieser beschweizer reihe warche er sich auch bis zum spiellenden
155  ch_vs_1189.wav	am nachmittag bildet sich ein hochdruckgebiet über europa	am nachmittag bildet sich ein hochdruckgebiet über europa
687  ch_gr_2599.wav	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt	du übernimmst die verantwortung dafür dass sie sich nicht betrinkt
807  ch_gr_2373.wav	voller stolz hat er seinen preis in die höhe gehoben	voller stolz hat er seinen preis in die höhe gehoben
2171  ch_lu_0073.wav	zum teufel dachte ich verbittert dann betrinke ich mich eben	zum teufel dachte ich verbittert dann betrinke ich mich eben
1552  ch_ag_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die flanken der beiden räder berühren sich nur punktförmig
54  ch_vs_0928.wav	darüber dürfte sich donald trump gehörig ärgern	darüber dürfte sich donald trump gehörig ärgern
2152  ch_lu_0477.wav	im laufe der zeit gesellten sich diabetes und furunkel dazu	im laufe der zeit gesellten sich diabetes und furunkel dazu
685  ch_gr_1053.wav	zentrifugiert und gefiltert erhält man den klaren apfelsaft	zentrifugiert und gefiltert erhält man den klaren apfelsaft
370  ch_be_1021.wav	heute zeigt der burgstall noch den burghügel und wassergräben	heute zeigt der burgstall noch den burghügel und wassergräben
1669  ch_ag_1916.wav	entwicklungsökonomin dina pomeranz klärt auf	entwicklungsökonomin dina pomeranz klärt auf
2007  ch_bs_2168.wav	ein kanton der genau dies versucht hat ist obwalden	ein kanton der genau dies versucht hat ist obwalden
204  ch_vs_1199.wav	ein stürmischer herbst bringt wiel gewitter und kalte luft	ein stürmischer herbst bringt wiel gewitter und kalte luft
149  ch_vs_0526.wav	das ist der status der auch für die zukunft gilt	das ist der status der auch für die zukunft gilt
1264  ch_sg_0672.wav	das warnschild wildwechsel zeigt wenig wirkung	das warnschild wildwechsel zeigt wenig wirkung
1869  ch_bs_1277.wav	die rundschau hat alle parlamentarierinnen dazu befragt	die rundschau hat alle parlamentarierinnen dazu befragt
1073  ch_zh_1291.wav	als kind habe ich die kummerbubenserie gesehen bei den nachbarn	als kind habe ich die kummerbubenserie gesehen bei den nachbarn
1500  ch_sg_0273.wav	sie ist meist bodenständig und zum teil deftig	sie ist meist bodenständig und zum teil deftig
2241  ch_lu_1817.wav	am frühen morgen zehn grad höchstwerte um fünfundzwanzig grad	am frühen morgen zehn grad höchstwerte um fünfundzwanzig grad
396  ch_be_2676.wav	sie tanzt mit jedem der dafür bezahlt	sie tanzt mit jedem der dafür bezahlt
1866  ch_bs_2030.wav	krankheiten umweltkatastrophen hunger	krankheiten umweltkatastrophen hunger
2055  ch_lu_2061.wav	weltweit gehört sie zu den meist zitierten forschenden auf ihrem gebiet	weltweit gehört sie zu den meist zitierten forschenden auf ihrem gebiet
228  ch_vs_2122.wav	andere nennen sie die kalaschnikow der lüfte	andere nennen sie die kalaschnikow der lüfte
1657  ch_ag_1053.wav	zentrifugiert und gefiltert erhält man den klaren apfelsaft	zentrifugiert und gefiltert erhält man den klaren apfelsaft
80  ch_vs_1968.wav	der digitale wandel wartet nicht auf die schweiz	der digitale wandel wartet nicht auf die schweiz
2268  ch_lu_0088.wav	dieser hochnebel löst sich dann aber im laufe des tages bald einmal auf	dieser hochnebel löst sich dann aber im laufe des tages bald einmal auf
1068  ch_zh_0158.wav	die finanziellen mittel und den auftrag legt das parlament fest	die finanziellen mittel und den auftrag legt das parlament fest
2080  ch_lu_0272.wav	die hülsenfrüchtler wie bohnen und erbsen folgen an zweiter stelle	die hülsenfrüchtler wie bohnen und erbsen folgen an zweiter stelle
16  ch_vs_1766.wav	ich schmeisse dir einfach die tür vor der nase zu	ich schmeisse dir einfach die tür vor der nase zu
1430  ch_sg_1542.wav	ist das illusion oder notwendigkeit	ist das illusion oder notwendigkeit
1694  ch_ag_0017.wav	den spielern machte der reisestress nach dem spiel nichts aus	den spielern machte der reisestress nach dem spiel nichts aus
1208  ch_zh_2947.wav	denn bei sehr starkem regen kommt der boden schneller ins rutschen	denn bei sehr starken regenschauern wird der bodenschall schneller geraten
334  ch_be_1157.wav	sonst ein ziemlich sonniger tag über weite strecken	sonst ein ziemlich sonniger tag über weite strecken
162  ch_vs_2245.wav	das oberste gericht hob diesen ausschluss aber auf	das oberste gericht hob diesen ausschluss aber auf
2291  ch_lu_0117.wav	weil der status der ist dass der ball bei den schweizer freunden liegt	weil der status der ist dass der ball bei den schweizer kollegen liegt
1833  ch_bs_2146.wav	das bundesamt für bevölkerungsschutz hat sie unterstützt	das bundesamt für bevölkerungsschutz hat sie unterstützt
1826  ch_bs_0779.wav	lasst geäst und laub also ruhig einfach mal liegen	lasst geäst und laub also ruhig einfach mal liegen
786  ch_gr_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	in der schweiz gibt es nur noch dreitausend brutpaare so frei
1371  ch_sg_2265.wav	ja ich ruhe mich gerade aus nach was sieht es denn sonst aus	ja ich ruhe mich gerade aus nach was sieht es denn sonst aus
1057  ch_zh_1939.wav	das heisst wir fördern die ladeinfrastruktur durchaus	das heisst wir fördern die ladeinfrastruktur durchaus
1619  ch_ag_2361.wav	ihm wird fälschlicherweise nachgesagt ein raubritter gewesen zu sein	ihm wird fälschlicherweise nachgesagt ein raubritter gewesen zu sein
384  ch_be_2474.wav	meredith rast aus seinem büro zu seinem wagen	meredith rast aus seinem büro zu seinem wagen
72  ch_vs_2252.wav	am wochenende frühstücken wir zusammen mit der familie ausgiebig	am wochenende frühstücken wir zusammen mit der familie ausgiebig
1867  ch_bs_0627.wav	rotkäppchen nickte und machte sich auf den weg	rotkäppchen nickte und machte sich auf den weg
1746  ch_ag_1903.wav	jährlich wanderten netto noch immer fünfzigtausend menschen in die schweiz ein	jährlich wandern netto noch immer fünfzigtausend menschen in die schweiz ein
2063  ch_lu_1965.wav	im betrieb macht er den powernap auf der betriebseigenen toilette	im betrieb macht er den powernap auf der betriebseigenen toilette
884  ch_zh_2162.wav	zum beispiel im raum walensee oder in st gallenappenzell	zum beispiel im raum walensee oder in st gallenappenzell
1064  ch_zh_3323.wav	trotz schwarzer zahlen sind die linken parteien nicht zufrieden	trotz schwarzer zahlen sind die linken parteien netzen zufrieden
2226  ch_lu_0664.wav	landwirtschaftsflächen prägen das landschaftsbild des schweizer mittellandes	landwirtschaftsflächen prägen das landschaftsbild des schweizer mittellandes
454  ch_be_2511.wav	gleich darauf schämte er sich	gleich darauf schämte er sich
1445  ch_sg_0649.wav	das hörte der jäger der an dem haus vorbei ging	das hörte der jäger der an dem haus vorbei ging
1452  ch_sg_2512.wav	sie schämte sich für ihre voreilige bemerkung	sie schämte sich für ihre voreilige bemerkung
347  ch_be_1584.wav	es ist bereits der dritte in dieser brandsaison	es ist bereits der dritte in dieser brandsaison
2183  ch_lu_2103.wav	er nutze etwa twitter aus facebook habe er sich ausgeklinkt	er nutze etwa twitter aus facebook habe er sich verabschiedet
608  ch_gr_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die flanken der beiden räder berühren sich nur punktförmig
763  ch_gr_1718.wav	du wendest den wagen und fährst ihn hinter patsys haus	du wendest den wagen und fährst ihn hinter patsys haus
1485  ch_sg_1353.wav	mit steuergeld gegen die eu zu wettern ist dumm	mit steuergeld gegen die eu zu wettern ist dumm
1664  ch_ag_0365.wav	ausserdem wurde er einmal zu einer geldstrafe verurteilt	ausserdem wurde er einmal zu einer geldstrafe verurteilt
1858  ch_bs_1513.wav	hoffen sie auch auf ausländische käufer ihrer idee	hoffen sie auf ausländische käufer ihrer idee
216  ch_vs_0907.wav	für bluetoothkopfhörer ein überaus guter wert	für bluetoothkopfhörer ein überaus guter wert
197  ch_vs_2527.wav	ich schiele angewidert hinein und wische es brüsk zur seite	ich schiele angewidert ein und wische es brüsk zur seite
2194  ch_lu_1185.wav	am meisten wolken hat es dann schlussendlich im tessin und graubünden	am meisten wolken hat es dann schlussendlich im tessin und graubünden
1144  ch_zh_0997.wav	sie ist eine inspirationsquelle für heutige stadtplaner	sie ist eine inspirationsquelle für heutige stadtplaner
2031  ch_bs_0409.wav	beide alben waren bewusst etwas<<unk>>poppiger<<unk>>gehalten	beide alben waren bewusst etwas<unk>poppiger<unk>gehalten
595  ch_gr_1291.wav	als kind habe ich die kummerbubenserie gesehen bei den nachbarn	als kind habe ich die kummerbubenserie gesehen bei den nachbarn
916  ch_zh_0365.wav	ausserdem wurde er einmal zu einer geldstrafe verurteilt	ausserdem wurde er einmal zu einer geldstrafe verurteilt
2217  ch_lu_1581.wav	trotzdem hat sich beim thema zuwanderung die einstellung geändert	trotzdem hat sich beim thema zuwanderung die einstellung geändert
1163  ch_zh_4065.wav	beim niesen sollte man nase und mund nicht zuhalten'	beim nissen sollten die nasen und nicht im mund zuheben
1192  ch_zh_2038.wav	dieser ist bei klimapolitischen fragen eher auf die bremse getreten	dieser ist bei klimapolitischen fragen eher auf die bremse getreten
1556  ch_ag_0992.wav	diese wurde erfüllende gemeinde für schönstedt	diese wurde erfüllende gemeinde für schönstedt
99  ch_vs_2046.wav	dazu genügt es ein smartphone anzurufen	dazu genügt es ein smartphone anzurufen
723  ch_gr_0201.wav	doch der teufel kam wieder aus und verfluchte den ort	doch der teufel kam wieder aus und verfluchte den ort
1708  ch_ag_1678.wav	auch bei vier weiteren fällen sind die laboruntersuchungen noch ausstehend	aber für ihre weiteren fälle stehen die laboruntersuchungen noch aus
1454  ch_sg_1755.wav	noch einen schritt näher und ich zerreisse das pergament	nur einen schritt näher und ich zerreisse das pergament
1804  ch_bs_1880.wav	nullgradgrenze um zweitausenddreihundert meter	nullgradgrenze um zweitausenddreihundert meter
1243  ch_sg_0262.wav	sie alle interessieren sich für die google cloud	sie alle interessieren sich für die google cloud
2315  ch_lu_1021.wav	heute zeigt der burgstall noch den burghügel und wassergräben	heute zeigt der burgstall noch den burghügel und wassergräben
2269  ch_lu_2476.wav	der karren sah aus als wäre er mit karacho gegen eine mauer gerast	der karren sah aus es werden mit karacho gegen eine mauer gerast
664  ch_gr_0628.wav	im wald traf sie auf den grossen bösen wolf	im wald traf sie auf den grossen böse wolf
310  ch_be_1354.wav	die uiguren werden regelmässig durchsucht	die uiguren werden regelmässig durchsucht
656  ch_gr_2201.wav	glaubenberg kommt für den bund wegen des moorschutzes nicht in frage	glaubenberg kommt für den bund wegen des moorschutzes nicht in frage
731  ch_gr_1916.wav	entwicklungsökonomin dina pomeranz klärt auf	entwicklungsökonomin dina pomeranz klärt auf
1758  ch_ag_2575.wav	es war als hätte man ein denkmal vom sockel geschubst	es war als hätte man ein denkmal vom sockel geschubst
1982  ch_bs_2425.wav	noch nie hatte ich so wenig lust auf dich wie heute	noch nie hatte ich so wenig lust auf dich wie heute
701  ch_gr_0007.wav	er stellt einteilige und zusammengesetzte federn her	er stellt einteilige und zusammengesetzte federn her
2028  ch_bs_2222.wav	die fahrradfahrer vor ihm weisen ihn deutlich ab	die fahrradfahrer vor ihm weisen ihn deutlich ab
1522  ch_ag_1521.wav	bei den prognosen blieben wir aber vorsichtig auch aus erfahrung	bei den prognosen blieben wir aber vorsichtig auch aus erfahrung
229  ch_vs_0053.wav	er hört den lehrern im unterricht nie zu	er hört den lehrern im unterricht nie zu
929  ch_zh_1090.wav	er war mitbegründer des lettischen bauernverbands	er war mitbegründer des lettischen bauernverbands
69  ch_vs_2246.wav	das bundesverfassungsgericht hat die entscheidung aufgehoben	das bundesverfassungsgericht hat die entscheidung aufgehoben
1695  ch_ag_0003.wav	der sass auch im april wieder zuverlässig auf seinem heissen stuhl	der sass auch im april wieder zuverlässig auf seinem heissen stuhl
981  ch_zh_2389.wav	ja ich glaube jetzt habe ich das verstanden	ja ich glaube jetzt habe ich das verstanden
1285  ch_sg_1035.wav	trotzdem wurde auch noch ein wohnflügel angebaut	trotzdem war auch noch ein wohnflügel angebaut
594  ch_gr_0819.wav	doch warum verlost die pharmafirma überhaupt therapien	doch warum verlost die pharmafirma überhaupt therapien
55  ch_vs_0096.wav	angenehme temperaturen sind ab dienstag zu erwarten	angenehme temperaturen sind ab dienstag zu erwarten
735  ch_gr_1719.wav	sie wendet sich um und blickt hinunter auf die stadt	sie wendet sich um und blickt hinunter auf die stadt
1902  ch_bs_2622.wav	ich sortiere einfach nach art des gezeigten ausweises	ich sortiere einfach nach art des gezeigten ausweises
774  ch_gr_2403.wav	erst wenn er genug lärm gemacht hatte gab er sich zufrieden	erst wenn er genug lärm gemacht hatte gab er sich zufrieden
896  ch_zh_1494.wav	das gehöre zu einer glaubwürdigen klimapolitik	das gehöre zu einer glaubwürdigen klimapolitik dazu
888  ch_zh_3268.wav	wieviel soll die ausnahmebewilligung künftig kosten	wieviel soll die ausnahmebewilligung künftig kosten
471  ch_be_1193.wav	in der nacht fallen die temperaturen unter dreizehn grad	in der nacht fallen die temperaturen unter dreizehn grad
1173  ch_zh_1733.wav	natürlich gibt es einen zusammenhang widerspricht hans olofson	natürlich gibt es einen zusammenhang widerspricht hans olofson
714  ch_gr_0017.wav	den spielern machte der reisestress nach dem spiel nichts aus	den spielern machte der reisestress nach dem spiel nichts aus
684  ch_gr_2228.wav	verwandlung das theater verwandelt sich in einen angenehmen garten	das theater verwandelt sich in einen angenehmen garten
1385  ch_sg_2488.wav	die reifen dieses wagens waren nicht kugelsicher	die reifen dieses wagens waren nicht kugelsicher
331  ch_be_2304.wav	drüben musste sie sich eine neue existenz aufbauen	drüben musste sie sich eine neue existenz aufbauen
609  ch_gr_2377.wav	nach dem her heruntergefallen ist hat er sich das bein gebrochen	nachdem er hinuntergefallen ist hat er sich das bein gebrochen
2270  ch_lu_0507.wav	diese hatten die entwickler von philips ständig in ihrem geldbeutel	diese hatten die entwickler von philips ständig in ihrem geldbeutel
790  ch_gr_0969.wav	oft können die experimente dann sogar nützlich sein	oft können die experimente dann sogar nützlich sein
1836  ch_bs_2387.wav	also ich verstehe das gerade inhaltlich überhaupt nicht	also ich verstehe das gerade inhaltlich überhaupt nicht
613  ch_gr_0548.wav	die karten werden im steuerwettbewerb also neu gemischt	die karten werden im steuerwettbewerb also neu gemischt
2045  ch_bs_0621.wav	so nannte jeder das mädchen rotkäppchen	so nannte jeder das mädchen rotkäppchen
936  ch_zh_2994.wav	sie bauten mais bohnen quinoa und kürbisse an	sie bauten mais bohnen quinoa und kürbisse an
694  ch_gr_1641.wav	statt sechzehn nehmen neu vierundzwanzig teams teil	statt sechzehn nehmen neu vierundzwanzig teams teil
2287  ch_lu_1976.wav	gespräch mit der astrophysikerin kathrin altwegg	gespräch mit der astrophysikerin kathrin altwegg
1119  ch_zh_0202.wav	manchmal sind sie bemalt meist auf der innenseite	manchmal sind sie bemalt meist auf der innenseite
2033  ch_bs_0192.wav	diese erfüllten die whorichtlinien mühelos	diese erfüllten die whorichtlinien mühelos
615  ch_gr_1871.wav	heute morgen war der himmel wolkengrau bezogen	heute morgen war der himmel wolkengrau bezogen
2102  ch_lu_0930.wav	amazon will quantumcomputing salonfähig machen	amazon will quantumcomputing salonfähig machen
999  ch_zh_0978.wav	sie ermöglicht ausserdem eine vorhersage des kommenden wetters	sie ermöglicht ausserdem eine vorhersage des kommenden wetters
1027  ch_zh_1118.wav	die flanken der beiden räder berühren sich nur punktförmig	die flanken der beiden räder berühren sich nur punktförmig
1018  ch_zh_0038.wav	noch sein vater animierte ralph voltz zum zeichnen	noch sein vater animierte ralph voltz zum zeichnen
707  ch_gr_0952.wav	der uranus ist der siebente planet in unserem sonnensystem	der uranus ist der siebente planet in unserem sonnensystem
1317  ch_sg_0077.wav	sie hatten sich nie gestritten	sie hatten sich nie gestritten
1673  ch_ag_2576.wav	einer von ihnen wurde von seinen kameraden nach vorne geschubst	einer von ihnen wurde von seinen kameraden nach vorne geschubst
1055  ch_zh_1905.wav	immerhin sei die entlöhnungsfrage thematisiert worden	immerhin sei die entlöhnungsfrage thematisiert worden
546  ch_gr_0788.wav	auch bio kommt nicht ganz ohne pestizide aus	auch bio kommt nicht ganz ohne pestizide aus
1141  ch_zh_1323.wav	sie war in teheran gestartet und peilte kiew an	sie war in teheran gestartet und peilte kiew an
2139  ch_lu_0661.wav	der jäger zog seinen pelz ab und ging damit nach hause	der jäger zog seinen pelz ab und ging damit nach hause
1881  ch_bs_0419.wav	fahrrad und wanderwege verlaufen um den gesamten stausee	fahrrad und wanderwege verlaufen um den gesamten stausee
81  ch_vs_2722.wav	du belastest mich wieder mal unnötig mit deinen fragen	du belastest mich wieder mal unnötig mit deinen fragen
1892  ch_bs_2408.wav	hattest du ihn nicht gehört er hat und ganz laut gerufen	hattest du ihn nicht gehört er hat und ganz laut gerufen
1897  ch_bs_1854.wav	am samstagvormittag nicht ganz wolkenlos	am samstagvormittag nicht ganz wolkenlos
1719  ch_ag_0764.wav	in der schweiz gibt es nur noch dreitausend brutpaare so frei	in der schweiz gibt es nur noch dreitausend brutpaare so frei
1008  ch_zh_1469.wav	das kann für die schweiz sicher keine valable lösung sein	das kann für die schweiz sicher keine valable lösung sein
1936  ch_bs_1060.wav	auch einem aufdringlichen zeitgenossen sagt er endlich mal die meinung	auch einem aufdringlichen zeitgenossen sagt er endliche meinung
1808  ch_bs_0591.wav	sie ist schon eine träge sache die schweizer politik	sie ist schon eine träge sache die schweizer politik
1457  ch_sg_1741.wav	er zwängte sich durch die öffnung und wühlte weiter	er zwängte sich durch die öffnung und wühlte weiter
1728  ch_ag_1491.wav	der negative wert hat sich innert zwei jahren fast verdoppelt	der negative wert hat sich innert zwei jahren fast verdoppelt
