id	target_txt	prediction
1642  e62c8b39-c2c0-4b0c-a832-7251c48ae9a5.flac	wenn man bessere konditionen für die schweizerschule kommen kann dann ist das sicher nicht schlecht	wenn bessere konditionen für die schweizerschule erhalten werden können ist das sicher nicht schlecht
1823  ef43893f-ead4-4175-9de3-e473d2e6674f.flac	die bdp dankt allen beteiligten für die aktive debatte und das mitarbeiten	dank allen beteiligten für die aktive debatte und mitzuarbeiten
1950  68ca1a78-3cef-4c3f-b411-1e12f0aee105.flac	patrick freudiger hat die studie der hochschule luzern hslu erwähnt	tatsache freudiger hat diese studie der hochschule luzern erwähnt
2366  60190ce9-4eac-4c8e-a4d4-032f545a9086.flac	wenn jetzt ein bericht in auftrag gegeben wird warten wir wieder alle und machen nichts	wenn jetzt dieser bericht in auftrag gegeben wird warten wir wieder alle das tun wir nichts
1958  3d890282-39f4-487e-8e70-bd35bac3665f.flac	man weiss haargenau wie die ausländischen zigeuner die plätze hinterlassen	wir wollen sargenau wie die ausländischen zygnerplätze hinterlassen
2358  306944f5-7b8b-4d17-b6ed-301ed40710f8.flac	die kirchen sind auch die trägerinnen unseres christlichen kulturellen erbes	die kirchen sind auch die trägerinnen unseres christlichen und kulturellen erbens
2516  a7f1ac7c-7c1d-4cce-8a09-e79ad9b1bc24.flac	aus diesen gründen empfiehlt die bdpfraktion einstimmig die motion abzulehnen	aus diesen gründen empfiehlt die bdpfraktion diese motion einstimmig abzulehnen
348  7986722f-ab43-4a63-9737-d92aac638adc.flac	ich denke aber wir müssen aufpassen dass wir die ganze geschichte nicht aufweichen	wir müssen aufpassen dass wir die ganze geschichte nicht aufpassen
2810  e22777c4-0c3f-4a27-ab2d-745fcabeddfa.flac	unsere gemeinde zahlt ein wenig ein in den finanz und lastenausgleich	wir befinden uns in einer gemeinde die wir bei den lastenausgleichen etwas einbezahlen
82  64572d2b-46d7-4aab-ab1f-c7047378adbc.flac	bei der rvk bernmittelland ist die linie des regio express bernfribourg betroffen	bei der regionalen verkehrskonferenz bernmittelland ist die linie des regionalen verkehrspresses bern freiburg betroffen
918  38a6f383-b304-421e-8842-01a5fd39ffee.flac	die gsok ist aber übereinstimmend der meinung dass das vorliegende programm sinn macht	die gsok ist aber übereinstimmend der meinung dass das vorliegende programm sinn macht
881  86bd8a9d-77e8-412f-a0ac-6ff5d7a2d490.flac	oder wollen wir demnächst auch darüber diskutieren ob regierungsräte eine eigene meinung haben dürfen	oder wollen wir demnächst darüber diskutieren dass die regierungsräte keine eigene meinung mehr haben
745  b7186dc3-f4f0-4cdf-a9c3-52e0e6a7812a.flac	aber wir wissen dass andere kantone nicht gleich verfahren so zum beispiel der kanton solothurn	aber wir wissen dass andere kantone dies auch nicht haben als zum beispiel der kanton solothurn
748  a9674059-a727-46e6-ab64-20299617736b.flac	es macht sinn wie die regierung gesagt hat dass man eine solche strategie erarbeitet	es macht sinn wie die regierung gesagt hat dass man eine solche strategie erarbeitet
2039  99edc847-8288-4fa9-a056-d8b0057a90a3.flac	sofern rechtlich möglich berücksichtigen die regierungsstatthalterämter diese anliegen	sofern rechtlich möglich berücksichtigt die regierungsstatthalterämter die anliegen
750  b55a9b5c-9b40-4603-befa-c52b591af232.flac	deshalb stimmt die fdpfraktion dem geschäft als postulat zu	deshalb stimmt die fdpfraktion dem geschäft als postulat zu
786  4c4c4587-5bcc-4acf-a65e-c0fbf9bd8e51.flac	wir danken für die sehr vielen oft auch konstruktiven rückmeldungen	wir danken für die sehr vielen oft auch konstruktiven rückmeldungen
353  9a5c797c-f4e2-489c-8754-480d8df4f84d.flac	es schützt echt verfolgte flüchtlinge aber nicht wirtschaftsflüchtlinge	er schützt echt verfolgte flüchtlinge aber nicht wirtschaftsflüchtlinge
1062  038ed9b0-2045-43fc-8c6d-8ea9f2535f65.flac	das brustkrebsscreeningprogramm soll mit einem anderen anbieter weitergeführt werden	das brustkrebs screeningprogramm soll mit einem anderen anbieter weitergeführt werden
680  cd4c561c-3f5b-4d9a-a7fe-ff8918cab8ee.flac	in der edufraktion gibt es möglicherweise ein paar enthaltungen zu diesem kredit	in der edufraktion gibt es möglicherweise etwas enthaltungen zu diesem kredit
2611  292ea488-4edf-45fb-8c6c-518257a2c265.flac	den bericht würden wir nach annahme der planungserklärungen einstimmig zur kenntnis nehmen	den bericht würden wir nach annahme der planungserklärungen einstimmig zur kenntnis nehmen
1585  9726619a-c734-4ca7-929f-e3f4c9300dd6.flac	es kann nicht sein dass man im zweifelsfall sagt ja ich gehe lieber raus	es kann nicht sein dass man im zweifelsage ja ich gehe lieber raus
2455  70d21adf-d460-4330-8156-00d04d26837b.flac	inzwischen sind insbesondere die fenster am ende ihres lebenszyklus angelangt	inzwischen sind insbesondere die feister am ende ihres lebenszyklus angelangt
1043  0b6ba4b3-c3a0-49a4-80a6-66407498cd6a.flac	abschreiben sofern nicht erfüllt ein neuer ansatz des regierungsratsantrags aus unserer sicht	sofern nicht erfüllt einen neuen ansatz des regierungsrats aus unserer sicht
2870  873b3360-5edd-4890-a6aa-05dfbe443058.flac	ich bin sehr froh darum dass es so aussieht als ob diese motion angenommen würde	ich bin sehr froh darum dass dies aussieht wie er die motion angenommen wird
2821  84586110-c543-41a0-86b0-33e348bdd940.flac	wie sieht es mit der zusammenarbeit der museen auf der sogenannten museumsinsel aus	wie gesetzt sieht es zum beispiel mit der zusammenarbeit der museumsinsel aus
1353  ceed557f-5e8a-465d-b693-8a0dd62d6789.flac	zu ziffer 1 muss man sagen dass die forderung nicht umsetzbar und auch nicht sinnvoll ist	zu ziffer 1 muss man sagen dass die forderung nicht umsetzbar und auch nicht sinnvoll ist
1001  216fb724-924b-485e-bb35-4647dc47c245.flac	die medien haben wie bereits erwähnt wurde eine wichtige funktion in unserer demokratie	die medien haben wie bereits erwähnt eine wichtige funktion in unserer demokratie
2520  c4fe2dfc-2b48-49cf-b549-90b74821bcf3.flac	aber wir dürfen doch nicht das asylgesetz aushebeln und ein berner sonderzügli fahren	aber wir dürfen sie nicht das asylg aushebeln und ein berner sonderzügel fahren
989  4454a1ea-01a5-4f53-8a0c-0e903a86e9f1.flac	die neutralen energieberatungsstellen kosten den kanton gerade noch 200 000 franken	also die neutralen energieberatungsstellen kostet der kanton noch gerade 200 000 franken
2206  5349071f-29d9-49eb-98e0-a8ad878c51a9.flac	warum haben die ausländischen zigeuner ein problem standplätze zu finden	weshalb haben die ausländischen zeit güneres problem standplätze zu finden
2741  a1fb0473-9e80-4f4f-85f0-201809fd2afb.flac	die regierung zeigt sehr gut auf dass sie dieses anliegen aufgegriffen hat und bereit ist zu handeln	die regierung zeigt sehr gut auf dass sie das anliegen aufgegriffen hat und bereit ist zu handeln
696  9cb63de1-0270-4ab5-b16f-32ca75e2a258.flac	selbstverständlich sind wir grünliberalen für die überprüfung staatlicher aufgaben	selbstverständlich sind wir als grünliberale für die überprüfung staatlicher aufgaben
2728  ac809d7d-ddcb-4514-93d1-b83a14360ee5.flac	damit hätten wir auch gleichzeitig dem bundesauftrag gerecht werden können	damit hätten wir auch gleichzeitig dem bundesauftrag gerecht werden können
1203  7f6941ae-6a52-4306-a157-ac9ffcbc5e6e.flac	das eine noch einmal zu den mindest oder teilpensen rechnen wir doch mal kurz	das eine ist noch einmal zu den mindestpensen oder teilpensen rechnen wir doch einmal kurz
1404  f706b58c-4672-4b47-8825-976ce73def14.flac	meiner ansicht nach gibt es aber keine zwingenden gründe sie abzulehnen im gegenteil	meiner ansicht nach gibt es aber keine zwingenden gründe sie abzulehnen im gegenteil
317  c9ea1531-a4bb-438b-baf2-2fec180556dc.flac	man könnte auch sagen lex a1 jede gemeinde entlang der a1 könnte betroffen sein	man könnte auch sagen lex a1 jede gemeinde entlang der a1 betroffen sein könnte
1784  5398de75-0b29-4ceb-867c-f5d785782e50.flac	von daher können wir diesem punkt wie die regierung mit gutem gewissen zustimmen	daher können wir diesem punkt wie die regierung mit gutem gewissen zustimmen
1892  1489454a-8d82-4b6b-88a5-2f4ec3af2ee2.flac	es kann aber nicht sein dass jeder kanton selber ein gesetz ausarbeitet	es geht nicht sein dass jeder kanton selber ein gesetz ausarbeitet
1447  11d3f8eb-7307-4f67-bc37-57258f4fc96c.flac	die vorliegende motion will auch dass alle öffentlichen schulareale rauchfrei werden sollen	die vorliegende motion will auch dass an allen öffentlichen schularealen rauchfrei sein sollen
3027  2d005bbd-3636-4f57-8d43-d51533bb06e8.flac	ziffer 4 wird durch die regierung angenommen und gleichzeitig zur abschreibung empfohlen	ziffer 4 wird durch die regierung angenommen und gleichzeitig zur abschreibung empfohlen
1432  46b1e33e-f3aa-4408-9d29-7c1856e0e2f8.flac	es ist eine wertung des ratspräsidiums welche aus meiner sicht nicht zulässig ist	es ist eine wertung des ratspräsidiums aus weil es meiner sicht nicht zulässig ist
3260  9843ee8c-93e2-4578-aabb-f812eb59c471.flac	die spjusopsafraktion wird dem so zustimmen wie es die regierung tut	die spjusopsafraktion wird dem antrag der regierung so zustimmen
515  8f96d4e8-60c3-4395-90f5-d476aa791995.flac	die kulturstrategie 2018 wurde im rahmen eines breiten partizipativen prozesses erarbeitet	die kulturstrategie 2018 wurde in einem breiten partizipativen prozess erarbeitet
1259  e0bc64d9-13be-4f9b-a4f3-710fd314687b.flac	beim punkt 4 sind wir auch der meinung dass grundsätzlich genügend massnahmen da sind	beim punkt 4 sind wir auch der meinung dass grundsätzlich geniegend massnahmen da sind
2501  d6e4425a-8500-4b19-8073-44ce0121dcaa.flac	die regierung empfiehlt ihn anzunehmen und gleichzeitig abzuschreiben	die regierung empfiehlt den vorstoss abzulehnen und gleichzeitig abzuschreiben
2662  58ddda95-5221-40d2-8af2-8efdba4735c2.flac	aber ich glaube man muss hier die richtige flughöhe haben auch was den bericht anbelangt	aber ich glaube man muss dort eine richtige flughöhe haben auch was der bericht ist
1443  cb325d4f-2811-472d-8bb7-6cb4f3bf20f0.flac	es gibt manchen der hat in diesem alter nicht so viel geld zur freien verfügung	es hat die menge in diesem alter nicht so viel geld zur freien verfügung
3271  32df6745-b42a-4814-beed-2529140ca98e.flac	wie gesagt in einer derartigen grundsatzerklärung werden keine sachpolitischen entscheide vorweggenommen	wie gesagt in einer derartigen grundsatzerklärung werden keine sachpolitischen entscheide vorweggenommen
3041  49f49213-0f47-433d-90dc-7d883a892338.flac	sie basiert auf wissenschaftlichen erkenntnissen ohne moralische oder politische wertungen	sie basiert auf wissenschaftlichen erkenntnissen ohne moralische und politische wertungen
2945  1e16f98b-de15-4859-919a-32edcfb86b4a.flac	denn diese motion verlangte ursprünglich einen bericht zu sieben jetzt noch zu vier punkten	denn diese motion verlangt einen ursprünglichen bericht zu 7 jetzt noch zu 4 punkten
870  b240884e-7fe0-4111-b30e-82395fd24493.flac	die zusammenarbeit zwischen sak und regierungsrat hat sich mittlerweile etabliert	die zusammenarbeit zwischen sak und regierungsrat hat sich mittlerweile etabliert
1879  362b183f-de7b-4998-b0c9-31ed93d9d13d.flac	nein fallzahlen eignen sich eigentlich nur bedingt als qualitätsindikator	die fallzahlen eignen sich eigentlich nur bedingt als qualitätsindikator
2616  46c3d346-9445-474e-a0bd-baea48903921.flac	dann gibt es vielleicht auch eine trendumkehr bei den kirchenaustritten	dann gibt es vielleicht auch einen trendumkehr bei den kirchen austreiten
1164  3a1cadda-3ddb-46a8-a797-f65145c4391b.flac	in artikel 7 wird der satzteil nicht aber an hohen festtagen gestrichen	im artikel 7 wird ersatzteil nicht aber an hohen feiertagen gestrichen
1073  0afd4b37-a09d-45e8-bf00-d1f06e551089.flac	zusammenfassend kann gesagt werden dass das jahr 2018 wieder ein übergangsjahr ist	man kann gesagt werden dass das jahr 2018 wieder ein übergangsjahr ist
608  cb5cbeba-6384-4c80-bb3a-86924d253ecb.flac	wie zu erwarten ist entspricht die erfolgsrechnung ungefähr denjenigen der vorjahre	wie auch zu erwarten ist ist der schluss die erfolgsrechnung und fahrt dem entspricht der vor jahre
754  605f98d1-94b6-4112-b7ff-be3148b58e43.flac	damit sind selbstverständlich mitarbeitende mit unterschiedlichen expertisen gemeint	damit sind selbstverständlich mitarbeitende mit unterschiedlichen expertisen gemeint
2141  291edd4a-1c48-4a0b-8ffc-de9fd9550ae5.flac	in diesem geschiebesammler sollen 75 000 kubikmeter geschiebe zurückgehalten werden	in diesem beschiebsammeln sollen 75 000 kubikmeter geschieht können zurückhalten werden
1248  2801d7eb-e1d3-41bc-841f-09b449c14199.flac	wir sind für den faktencheck und stimmen punkt 1 der motion zu und schreiben nicht ab	wir sind für den faktencheck und stimmen den punkt 1 als motion zu und schreiben nicht ab
1861  c43bee36-7954-4819-8fde-38924d3d13b0.flac	ich weiss nicht genau wie es jetzt steht aber es kann sein dass es sich sogar bis 2023 verzögert	ich weiss nicht genau wie jetzt steht aber es kann sein dass sogar auf den 2323 verzögert
29  2d9c8ab4-2426-4189-9af9-58bcc2278eaf.flac	dieser einzelfall hochgerechnet auf ein geschäftsjahr ergibt für den kanton bern eine erhebliche summe	dieser einzelfall hochgerechnet auf das geschäftsjahr ergibt für den kanton bern eine erhebliche summe
434  3cf96360-4dfb-40c8-8e20-c93cfccd6f30.flac	der bericht zeigt eindrücklich auf wo wir im kanton bern in sachen raumplanung stehen	der bericht zeigt indiriktlich auf das wir im kanton sterne sachen raumplanung stehen
2014  0a4e994d-5a6b-4cc0-b1e4-8d1f729c069a.flac	der regierungsrat weist in seiner antwort darauf hin dass einiges schon gut laufe	der regierungsrat hat in seiner antwort darauf hingewiesen dass einiges schon gut läuft
1239  d122b627-8151-49be-b34f-6c04a047bc1b.flac	die leute welche die situation am schermenweg gesehen haben kennen die notwendigkeit	diese leute und die situation im schermenweg sah keine notwendigkeit
2341  d4071f3d-5062-467e-8a3f-06783962b3ff.flac	wir wollen aber auch dass die entwicklung einer leistungsfähigen waldwirtschaft platz hat	wir wollen aber auch dass die entwicklung einer leistungsfähigen waldwirtschaft platz hat
2013  63addfd7-74ee-4f9e-8a4d-b42f62dd9f9c.flac	wir werden aber auch alle minderheitsanträge der version 3 ablehnen	wir werden aber auch alle minderheitsanträge der version 3 ablehnen
1191  233f2d93-3b7b-4834-9216-b9eb975f605b.flac	dieser betrag ist eine vertretbare reserve im umfang einer jahresspeisung	dieser betrag pendet sich eigentlich als vertretbare reserve von einer jahresspeisung
840  a584fa68-0ca6-4644-aa11-5c9a416894e4.flac	es kann abgeklärt und verfolgt werden wo der kanton noch weiter auf erneuerbaren strom umstellen kann	wo kann der kanton noch weiter und verneuerbaren stromkomstellen abgeklärt werden
845  22c1ca88-4bdd-4ab3-b4d1-964ac50b94be.flac	wir sind uns bewusst dass die verordnung über den wildtierschutz wtschv angepasst werden muss	wir sind uns bewusst dass diese wildschutztierverordnung angepasst werden muss
2357  d7d87ff5-164e-44cf-96bb-6cf76009afe4.flac	dies sind erstens der aktionärbindungsvertrag und zweitens die grundeigentümervereinbarung	das ist einstens der aktionärsbindungsvertrag und zweitens das grundeigentümervereinbarung
389  b7bab98b-e74a-4f72-893d-a625dce2e461.flac	die spjusopsafraktion ist klar der meinung dass hier weiterhin interveniert werden muss	die spfraktion ist ganz klar der meinung dass hier weiterhin interveniert werden muss
2059  663ed37b-deb1-480c-ba8c-2e4c4996f44a.flac	eine direkte unterstützung kann zu unerwünschten verbandelungen und abhängigkeiten führen	die direkte unterstützung kann zu unerwünschten verbandlungen und abhängigkeiten führen
723  69b65753-b0c5-46d2-906f-b821899fbab5.flac	es hat keinen sinn alle kulturellen projekte die gefördert wurden aufzuzählen	es hat keinen sinn die kulturellen projekte die hier gefördert wurden aufzuzählen
3004  5631c121-8fe9-45c4-b62d-5a94d701c060.flac	das ist gut und recht die motion fordert jedoch nicht eine aufstockung in diesen bereichen	das ist gut und recht die motion fordert aber nicht dass wir in diesen bereichen
1615  1ee712a7-1309-4946-b605-3bcd52b3af73.flac	deshalb stimmt die evpfraktion dem clavaleyresgesetz einstimmig zu	in diesem sinn stimmt die evpfraktion dem clavaleyres gesetz einstimmig zu
50  884eaf84-1f52-480a-9928-840cc63957a4.flac	grundsätzlich sollen die erziehung und das weitergeben von werten immer noch zu hause stattfinden	grundsätzlich soll für die erziehung und das weitergeben von werten dann soll doch immer noch zu hause stattfinden
1606  3214ea32-bc92-4829-9830-035b748252fb.flac	den zentrumsbonus begrüssen wir hingegen sehr und auf keinen fall soll darauf verzichtet werden	den zentrumsbonus begrüssen wir hingegen sehr und auf keinem fall soll auf das verzichtet werden
630  4d2acffb-6d84-4df8-a48f-3359beb08d80.flac	sind die standplatzmieten und gemeindeauflagen noch durchsetzbar	sind die standplatzwieten in den gemeinden und gemeindeauflagen noch durchsetzbar
3020  e080dc60-a16e-486e-8a2a-06fcb0f56230.flac	wir können dies auch ohne kantonale unterstützung und werden dies weiter machen	wir haben uns ohne die kantonale unterstützung und werden dies auch tun
509  458f36f3-d2c5-45a7-889f-92b8d2a631a7.flac	dass man aber daraus schliessen kann dass jeder schweizer server der beste ist damit wäre ich sehr vorsichtig	dass man daraus schliessen kann dass jeder schweizer server der beste ist wäre uns sehr vorsichtig
2576  1843f8f8-b2d2-42c3-979c-e38c00f707a5.flac	ziffer 1 wird von der regierung abgelehnt weil diese nicht mit der bundesgesetzgebung vereinbar wäre	ziffer 1 lehnt die regierung ab weil er nicht mit der bundesgesetzgebung vereinbar wäre
3118  76d475fb-f240-4436-bd6b-0ea8338b14c5.flac	es gibt neben den strategischen auch noch andere argumente die den entscheid der bkw stützen	es gibt neben den strategischen eben auch noch andere argumente die den entscheid der bkw unterstützen
1622  eb365a71-970a-43af-9c23-c0e4326a36b4.flac	zudem entspricht der stall nicht mehr den heutigen anforderungen der eidgenössischen tierschutzverordnung	zudem entspricht der stall nicht mehr den heutigen anforderungen der eidgenössischen enttierschutzverordnung
1075  a9f2a9ef-1f7d-4ab1-8f3b-3b193118277f.flac	ich frage mich ob man denn da eine ungleichbehandlung von privaten unternehmungen will	ich erlaube damals eine ungleichbehandlung von privaten unternehmen will
2599  24929cbd-5ce8-4d0f-9c9d-200c59310e6f.flac	wer mit steuersachen zu tun hat weiss wie stark steuerdaten heute geschützt sind	wer mit steuersachen zu tun hat weiss wie stark steuerdaten heute geschützt sind
1450  93457393-e72b-4560-aa00-c76f6c80feaa.flac	die begründung ist dass die sozialhilfe im kanton bern im vergleich zu anderen kantonen zu hoch ist	die begründung ist dass ein sozialhilfe im kanton bern im vergleich zu anderen kantonen zu hoch ist
823  588646ea-2b29-4370-908d-a390dde494e9.flac	nun ist es eine forderung an den neuen gefdirektor dies anzugehen	nun ist die forderung des neuen gefdirektors dies anzugehen
1977  4764de75-4b96-424c-8cd7-516470de4dcb.flac	ich danke dem regierungsrat und ihnen allen für die unterstützung der motion und bitte sie diese nicht abzuschreiben	ich danke dem regierungsrat und ihnen allen für die unterstützung der motion aber bitte nicht abzuschreiben
1  68974798-4b20-4a31-89e2-eb3a913e79f6.flac	dies hätte zur folge dass 100 wohn und geschäftsliegenschaften weiterhin im gefahrenbereich liegen würden	es hätte zur folge dass hundertwohn und geschäftsliegenschaften weiterhin im fahrenbereich liegen
1038  5c076bac-2c28-48b9-9437-39c3000456be.flac	auch im nationalen parlament sind sie sich ja nicht ganz einig was bei der raumplanung richtig ist	auch im nationalen parlament sind sich keine ganz einig was mit der raumplanung richtig ist
2688  923e221f-e405-4e3d-8428-754fdacba328.flac	es ist bezeichnend für die linken frauen die den vorstoss eingereicht haben	es ist bezeichnend von den linken frauen die diesen vorstoss eingegeben haben
2907  4b2a3492-6365-4d41-9430-70ab5af34230.flac	die bdpfraktion dankt ihnen liebe kolleginnen und kollegen für die annahme von punkt 2	die bdpfraktion dankt ihnen liebe kolleginnen und kollegen für die annahme des punkts 2
2462  e3d3a243-b505-422a-982e-2b1a8fdc4ed9.flac	jeder chirurg der beim eingriff anwesend war konnte die operation für sich verbuchen	jeder chirurg der beim eingriff war konnte die operation für sich verbuchen
1186  766dd8f5-f216-4d79-9acc-bdd3886bf73e.flac	ich möchte aber die gelegenheit nutzen der polizei für den einsatz zu danken den sie immer wieder erbringt	ich möchte aber die gelegenheit nutzen der polizei zu danken um diesen einsatz den ich immer wieder erbringe
809  1e1ccca9-c438-41e2-891b-4f2aeb9fb1f4.flac	vielmehr sollten sich die verschiedenen anbieter vernetzen und zusammenarbeiten	vielmehr sollten die verschiedenen anbieter sich vernetzen und zusammenarbeiten
1965  9c0c1c75-57a9-4d63-a060-1b71cf2b931a.flac	das ist übrigens ein ganz wichtiges qualitätsmerkmal eines screeningprogramms	das ist übrigens ein sehr wichtiges qualitätsmerkmal von einem screeningprogramm
365  2bc25656-a45a-467b-b81e-0eecabe675bc.flac	in diesem sinn unsere fraktion wird wahrscheinlich so sein wie immer sehr farbig werden	in diesem sinn unsere fraktion wird wahrscheinlich wie wir immer sehr farbig sind
1517  83662c88-001b-4a1c-b123-1f7b40277a3a.flac	das entspricht dem gebot des gewinnstrebens und auch dem entscheid der elcom	das ganz generell im gebot der gewinnstäbigkeit und auch der entscheid der elcom
827  43f64900-88c3-42e9-a9f2-f506398973a8.flac	wichtig wird sein dass die wachstumsziele betreffend studentenzahlen erreicht werden können	wichtig wird sein dass die wachstumsziele betreffend studenten erreicht werden können
414  c0555ac2-09c0-4f81-852a-6c7f601fa327.flac	das hat dazu geführt dass das inforama aufgefordert wurde gewisse abstriche in kauf zu nehmen	das hat dazu geführt dass das inforama aufgefordert wurde gewichtig abstrichen in kauf zu nehmen
1902  a6a029e8-4793-4c6f-bdff-5132c42d8e18.flac	50’000 franken die bewilligung entzogen oder nicht mehr verlängert werden	1000 dürfen bewilligungen entzogen oder mehr verlängert werden
2022  3e8af439-c897-4ad2-b93e-118b7dad1430.flac	grundsätzlich ist natürlich auch die fdpfraktion mit dem ansinnen des jetzigen postulanten einverstanden	grundsätzlich ist natürlich auch die fdpfraktion mit den massnahmen des ezigarettens einverstanden
986  09e3b645-21bb-4109-9bd3-d5ee71ed1108.flac	so können frühere feuchtstandorte ohne grossen aufwand wiederbelebt werden	eine frühere frühere füchtstandorte ohne grossen aufwand vermesst und wiederbelebt werden
2298  61c0ba1a-c481-423e-b8b3-89e7ce854e8b.flac	man kann dem bürger nicht immer alles wegnehmen man muss den bürger leben lassen	man kann dem bürger nicht immer alles wegnehmen was der bürger leben lassen muss
990  3f6d0c3d-c426-4345-ab10-2fa7e159c060.flac	es braucht auf beiden seiten entsprechende leute die eine gewisse vernunft haben	es braucht auf beiden seiten etwas entsprechende leute die gewisse vernunft haben
2613  8df8cfa1-a57a-42f0-88f7-8769e3cda871.flac	die bevölkerung soll zeit und ortsunabhängig verwaltungsabläufe realisieren können	die bevölkerung soll zeit und ortsunabhängig verwaltungsabläufe realisieren können
1508  b6f767cf-c762-4340-8e3a-7673cf1f6090.flac	ein solcher antrag müsste von den entsprechenden verwaltungsräten gestellt werden	ein solcher antrag müsste von den entsprechenden verwaltungsräten gestellt werden
1406  00d65ff7-9b4c-4ab7-b150-3ecfd2af6bd4.flac	komplexere fälle sollen richtigerweise in der zentrumsklinik im inselspital behandelt werden	komplexere fälle sollen richtigerweise an der zentrumsklinik in der insel behandelt werden
1831  6a285f76-6feb-4c7d-986d-7cf4664bd6ae.flac	sie entsprechen wärmetechnisch und von der isolation her nicht mehr den heutigen anforderungen	sie entsprechen wärmetechnisch und einer isolation her nicht mehr den heutigen anforderungen
3246  52ae22f5-5f48-4c49-b355-e3899b1ff202.flac	seitens der spjusopsafraktion stimmt eine grosse mehrheit dieser motion zu	die spjusopsafraktion stimmt eine grosse mehrheit der motion zu
549  d82be012-c51e-4e4e-9ba6-caa2fda8f5f7.flac	in bezug auf die bepflanzung von unseren gärten setzen wir wieder einmal mehr auf den gesunden menschenverstand	in bezug auf die bepflanzung unserer gärten setzen wir mit einmal mehr auf den gesunden menschenverstand
2053  897001c9-ead4-4ba8-9ee7-3f0dc16f18fa.flac	dass aber weitere schliessungen geplant und umgesetzt werden sollen das gibt mir zu denken	dass aber weitere schliessungen geplant und umgesetzt werden sollen gibt mitzudenken
2451  24d276a6-205f-4860-9b4f-2f0a058a6469.flac	mittels einer checkliste soll einer zunahme der regulierungen entgegengewirkt werden	mittels einer checkliste soll einer zunahme der regulierung entgegengewirkt werden
2149  98b5a942-3962-483d-906c-d67682db14fd.flac	es wird eine übersicht erstellt die in einem sammelbeschluss zur abstimmung kommt	ich möchte hier übersicht erstellen dass in einem sammelbeschluss zur abstimmung kommt
2579  0e8bfd45-15e9-4f1e-8653-96e233230e30.flac	die guten gründe sind hier im vorstoss nicht korrekt und die wahren nicht erwähnt	diese guten sind hier nicht korrekt und selbstverständlich sind die wahren gründe im vorstoss nicht erwähnt
2294  ca211904-d6c7-4ad4-bcac-e8aadd5c96dd.flac	wir befinden demnach heute über einen verpflichtungskredit von 434 mio franken	wir befinden uns heute über einen verpflichtungskredit von 434 mio franken
2165  a0e05597-dc07-4186-ac85-99720e4928db.flac	dadurch liegen sie von unseren wertvorstellungen weit entfernt und sie sind kaum mit diesen kompatibel	dem sind sie von unseren wertvorstellungen weiter weg und damit auch kaum kompatibel
572  5efdfac9-a089-4008-aa36-d69c9ef370d0.flac	aus diesem grund möchten wir das gesetz nicht aufblasen und es schlank halten	deshalb möchten wir das gesetz nicht aufblösen und das schlanke
744  f63ba47e-21ba-4a19-ae96-7666b8a18976.flac	es gibt die ansicht es wäre billiger gekommen alle gemeindebürger von clavaleyres zu vergolden	es gibt absicht es wäre bilder gekommen alle gemeindebürger von clavaleyres vergolden
1420  a7adb32c-93c9-4676-9bc8-19886ca6f3b9.flac	ein grossteil dieser gelder wurde für den einbau von lärmarmen belägen eingesetzt	ein grossteil dieser gelder wurde für den einbau von lärm armenbewegung eingesetzt
675  285a2d8e-388c-4e3c-b18f-3e2a71731f13.flac	deswegen bitten wir sie auf das geschäft einzutreten und es zu unterstützen	deshalb bitten wir sie auf das geschäft einzutreten und sie zu unterstützen
638  69f23140-3725-40cb-b9df-327484df1147.flac	wir wollen nicht dass die ferienbetreuung zum spielball von budgetdiskussionen wird	wenn wir nicht wollen dass die ferienbetreuung zum spielball von budgetdiskussionen wird
1653  b1f0cbdf-efd6-4ba1-8c8d-f14b05e7726d.flac	wir unterstützen den antrag bdp von anita herren als kompromiss	wir unterstützen den bdpantrag von anita luginbühl als konpromitee
1356  3184ba10-ab01-4c00-b3ee-86647ddf9903.flac	die bestehenden ausgabenbewilligungen sind befristet und daher zu erneuern	die bestehenden ausgabenwilligungen sind befristet und daher wieder zu erneuern
2256  f48d56bf-5f90-4387-8d55-960e2bf84ed9.flac	falls ziffer 1 in ein postulat gewandelt wird nehmen wir dieses selbstverständlich einstimmig an	falls die punkte 1 in ein postulat gewandelt wird nehmen wir selbstverständlich einstimmig an
1919  fffee1c4-19c3-40c6-af7a-3615d3a5ab03.flac	auch den auflagen der bik stimmt die spjusopsafraktion in allen punkten zu	auch den auflagen der bik stimmt die spjusopsafraktion in allen punkten zu
2250  aaa3c0df-3f1c-43ff-9878-818146ab5fd2.flac	und dabei wäre es gut sich an die traditionelle schweizer sozialpartnerschaft zu erinnern	wenn man sich zurückweisen kann arbeitet die adtitionelle schweizer sozialpartnerschaft das heisst
1818  6a44cb85-0666-497e-9827-9d89ade8d581.flac	an dieser stelle möchte ich der gsi für die konstruktive unterstützung danken	an dieser stelle möchte ich der gehen für die konstruktive unterstützung danken
228  8a8b4862-7dc2-4ef7-8cc6-b1babd6688a4.flac	wir beobachten auch mit grosser besorgnis was da teilweise abgeht	auch wir bieten jedenfalls grossen besorgungen zu beachten was teilweise abgeht
185  44f3341f-baf2-4e6b-9975-402632d4538c.flac	wir sprechen hier nämlich von denjenigen lehrpersonen die sich im aufholstatus befinden	wir sprechen hier nämlich von jenen lehrpersonen die sich im aufholstatus befinden
